,no,sticky,closed,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,capcode,semantic_url,custom_spoiler,replies,images,last_modified,bumplimit,imagelimit,omitted_posts,omitted_images,last_replies
67,1024048,,,10/19/22(Wed)01:04:40,Anonymous,Seven Mortal Sins X-TASY,The Halloween event is on. How many gems have you wasted on Mammon so far?,1665023219819089,.jpg,1920,1080,250,140,1666155880507950,1666155880,AJ7ftIyHeAI7ViGB39/EaA==,583463,0,,seven-mortal-sins-xtasy,3,320,68,1670662616,0.0,0.0,315.0,66.0,"[{'no': 1066640, 'now': '12/07/22(Wed)23:03:48', 'name': 'Anonymous', 'com': '<a href=""#p1066584"" class=""quotelink"">&gt;&gt;1066584</a><br>I didn&#039;t even know most of these even existed.<br>Guess I gotta just keep saving, then.', 'filename': '1648087297790', 'ext': '.png', 'w': 342, 'h': 245, 'tn_w': 125, 'tn_h': 89, 'tim': 1670472228154172, 'time': 1670472228, 'md5': 'RRCk/NyJrsMGih/8KmclJw==', 'fsize': 102145, 'resto': 1024048}, {'no': 1067071, 'now': '12/08/22(Thu)16:35:45', 'name': 'Anonymous', 'com': '<a href=""#p1066584"" class=""quotelink"">&gt;&gt;1066584</a><br>Finally, a full team of Lucy will be possible. Sad to see no Bubchan on that list. Guess I gotta save for Sariel, Belial, Gabby, Mammon, Lucy, Satan, and Mike. Jeez.', 'time': 1670535345, 'resto': 1024048}, {'no': 1067841, 'now': '12/09/22(Fri)21:48:09', 'name': 'Anonymous', 'com': '<a href=""#p1066584"" class=""quotelink"">&gt;&gt;1066584</a><br>Welp time to save some gems ffs', 'time': 1670640489, 'resto': 1024048}, {'no': 1067977, 'now': '12/10/22(Sat)03:52:32', 'name': 'Anonymous', 'com': '<a href=""#p1066584"" class=""quotelink"">&gt;&gt;1066584</a><br>Post martial arts satan pics', 'time': 1670662352, 'resto': 1024048}, {'no': 1067981, 'now': '12/10/22(Sat)03:56:56', 'name': 'Anonymous', 'com': 'Some awakers too, this game OCS r hot', 'filename': '1617399420812', 'ext': '.png', 'w': 275, 'h': 398, 'tn_w': 86, 'tn_h': 125, 'tim': 1670662616995289, 'time': 1670662616, 'md5': 'KbNIooCmJGXAWostrkxnFQ==', 'fsize': 257890, 'resto': 1024048}]"
68,1067615,,,12/09/22(Fri)13:14:34,Anonymous,,"Idiot here. I got this game a while back on Android to try out a bluetooth controller since it seemed like a good trial, and I had heard it was a good game anyway. It was. I don&#039;t want to buy all those DLC waves though. Some searching shows me places with modded APKs. Does anyone have experience with these? Do they function? Are they going to release mustard gas?",Dead_cells_cover_art,.png,220,263,209,250,1670609674873657,1670609674,yiF5gBQjaR3xEr7QlKiCnw==,99257,0,,idiot-here-i-got-this-game-a-while-back-on,3,3,0,1670648081,0.0,0.0,,,"[{'no': 1067691, 'now': '12/09/22(Fri)16:19:55', 'name': 'Anonymous', 'com': 'Why buy games with IAPs you can get on Play Pass in the first place, tho?', 'time': 1670620795, 'resto': 1067615}, {'no': 1067702, 'now': '12/09/22(Fri)16:37:44', 'name': 'Anonymous', 'com': '<a href=""#p1067691"" class=""quotelink"">&gt;&gt;1067691</a><br><span class=""quote"">&gt;subscription</span><br><br>I generally use emulators. This is the only game I have on my phone that involved an exchange of currency in any way. It&#039;s probably going to stay that way. I&#039;ll pass on the recurring fee for something I likely won&#039;t use.', 'time': 1670621864, 'resto': 1067615}, {'no': 1067887, 'now': '12/09/22(Fri)23:54:41', 'name': 'Anonymous', 'com': '<a href=""#p1067615"" class=""quotelink"">&gt;&gt;1067615</a><br>Don&#039;t bother searching for modded apks. You&#039;ll come to realize that it&#039;s a fruitless endeavor because the Android/iOS piracy scene is non-existent. This is primarily due to the fact that Google and Apple have a much tighter grip on the hardware, but also because most hardcore gamers are ignoring the mobile platform altogether. The only way that you&#039;re going to be playing premium Android/iOS games is if you pay for them.', 'time': 1670648081, 'resto': 1067615}]"
69,1005484,,,09/26/22(Mon)04:04:46,Anonymous,Girls&#039; Frontline GFL,October roadmap is up,20220926_180408,.jpg,1200,628,250,130,1664179486409761,1664179486,tkjvxcex9W9aN9+mdfzvow==,425484,0,,girls-frontline-gfl,3,251,66,1670636303,0.0,0.0,246.0,65.0,"[{'no': 1066353, 'now': '12/07/22(Wed)13:55:52', 'name': 'Anonymous', 'com': '<a href=""#p1066331"" class=""quotelink"">&gt;&gt;1066331</a><br>I&#039;m going to have to experiment with Lady Knight more, then. I invested in her skills but hardly ever used her. My main is Architect (indeed, the first and only Oath except bikinitect) with a host of Jags and a Manticore, and I usually have a second SF echelon loaded but it greatly varies who I use and in what comp. I *finally* got a full-link Jaeger_SWAP (XL too!) last night so that&#039;ll be fun.', 'time': 1670439352, 'resto': 1005484}, {'no': 1066419, 'now': '12/07/22(Wed)15:36:38', 'name': 'Anonymous', 'com': '<a href=""#p1066353"" class=""quotelink"">&gt;&gt;1066353</a><br>If you have Alchemist, invest in her. She&#039;ll roll over just about everything that isn&#039;t specifically designed to counter Coalition Units. Hell, she&#039;s got a good shot of even stomping those into the ground.', 'time': 1670445398, 'resto': 1005484}, {'no': 1066699, 'now': '12/08/22(Thu)01:17:55', 'name': 'Anonymous', 'com': '<a href=""#p1064805"" class=""quotelink"">&gt;&gt;1064805</a><br>404 has the best girls, it is not a competition', 'filename': 'image_2022-12-08_031731641', 'ext': '.png', 'w': 2400, 'h': 1080, 'tn_w': 125, 'tn_h': 56, 'tim': 1670480275960064, 'time': 1670480275, 'md5': '73DvD1dUQtX5l1MgU0ZK2Q==', 'fsize': 2461672, 'resto': 1005484}, {'no': 1067599, 'now': '12/09/22(Fri)12:49:41', 'name': 'Anonymous', 'com': '<a href=""#p1065880"" class=""quotelink"">&gt;&gt;1065880</a><br>I was in the 21-30% bracket with my one last-minute run.', 'time': 1670608181, 'resto': 1005484}, {'no': 1067810, 'now': '12/09/22(Fri)20:38:23', 'name': 'Anonymous', 'com': '<a href=""#p1067599"" class=""quotelink"">&gt;&gt;1067599</a><br>Yeah, after witnessing the &quot;pathetic&quot; rankings of the last 1 or 2 events, I figured it was worth at least 1 mediocre run to get some goodies, although I almost ragequit after fat fingering and skipping 1 turn.', 'time': 1670636303, 'resto': 1005484}]"
70,902966,,,06/30/22(Thu)15:01:09,Anonymous,Puzzle &amp; Dragons (PAD),Ten more years!,96398294_p0,.png,2760,4040,170,250,1656615669830,1656615669,YH5kz+XsgGeM14XAtEaZGA==,3553811,0,,puzzle-dragons-pad,3,413,70,1670629106,0.0,0.0,408.0,69.0,"[{'no': 1064577, 'now': '12/04/22(Sun)23:16:54', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;https://twitter.com/pad_sexy/statu<wbr>s/1599580923821174784</span><br><span class=""quote"">&gt;they fucked up the collab by making the x5 pull giving guaranteed 4 diamond egg</span><br><span class=""quote"">&gt;emergency maintenance</span><br>It&#039;s a shame we will never get these kind of favorable mistakes', 'time': 1670213814, 'resto': 902966}, {'no': 1064656, 'now': '12/05/22(Mon)00:51:30', 'name': 'Anonymous', 'com': '<a href=""#p1064577"" class=""quotelink"">&gt;&gt;1064577</a><br>Mother fuckers.', 'filename': '1667429870630399', 'ext': '.jpg', 'w': 973, 'h': 1005, 'tn_w': 121, 'tn_h': 125, 'tim': 1670219490896640, 'time': 1670219490, 'md5': 'q7U+C32018BUwQVe6nDdhA==', 'fsize': 143598, 'resto': 902966}, {'no': 1066396, 'now': '12/07/22(Wed)14:54:11', 'name': 'Anonymous', 'com': 'Just started a new account. should I use my free gems on the heroine machine, or save them for a future event?', 'time': 1670442851, 'resto': 902966}, {'no': 1066435, 'now': '12/07/22(Wed)16:26:12', 'name': 'Anonymous', 'com': '<a href=""#p1066396"" class=""quotelink"">&gt;&gt;1066396</a><br>save them. Heroine is very mediocre.', 'time': 1670448372, 'resto': 902966}, {'no': 1067747, 'now': '12/09/22(Fri)18:38:26', 'name': 'Anonymous', 'com': '<a href=""#p1066435"" class=""quotelink"">&gt;&gt;1066435</a><br>Heroine is also very sexy.', 'time': 1670629106, 'resto': 902966}]"
71,1055970,,,11/24/22(Thu)07:17:30,Anonymous,,Which games do you have on your phone right now?,__phanpy_bagon_donphan_and_shelgon_pokemon_drawn_by_fukidashi_cotton__24a8d7419515f343b7d6a43d57e136d5,.jpg,2480,3508,176,250,1669292250440277,1669292250,e7dX2KXXGRmDgKwcdR3GLA==,1796413,0,,which-games-do-you-have-on-your-phone-right-now,3,6,1,1670620123,0.0,0.0,1.0,0.0,"[{'no': 1061147, 'now': '11/30/22(Wed)12:12:43', 'name': 'Anonymous', 'com': 'Mindustry<br>Papers, please<br>AFK Arena<br>Game dev story<br><s>Four elements trainer</s>', 'time': 1669828363, 'resto': 1055970}, {'no': 1064173, 'now': '12/04/22(Sun)08:58:43', 'name': 'Anonymous', 'com': '<a href=""#p1059264"" class=""quotelink"">&gt;&gt;1059264</a><br>Based. You have great taste anon. Surprised that there are great games on this cucked platform.', 'time': 1670162323, 'resto': 1055970}, {'no': 1064212, 'now': '12/04/22(Sun)11:02:11', 'name': 'Anonymous', 'com': '<a href=""#p1055970"" class=""quotelink"">&gt;&gt;1055970</a><br>Sdorica &amp; Bleach Brave Souls.', 'time': 1670169731, 'resto': 1055970}, {'no': 1066997, 'now': '12/08/22(Thu)13:49:10', 'name': 'Anonymous', 'com': '<a href=""#p1061147"" class=""quotelink"">&gt;&gt;1061147</a><br>Based taste all around. <br><s>Which of the girls is your favorite? For me it&#039;s Azula.</s>', 'filename': '1645871522746', 'ext': '.jpg', 'w': 1280, 'h': 1354, 'tn_w': 118, 'tn_h': 125, 'tim': 1670525350746593, 'time': 1670525350, 'md5': '8p6ev6d+7BIX0DCMqImkcQ==', 'fsize': 70328, 'resto': 1055970, 'spoiler': 1}, {'no': 1067687, 'now': '12/09/22(Fri)16:08:43', 'name': 'Anonymous', 'com': '<a href=""#p1066997"" class=""quotelink"">&gt;&gt;1066997</a><br>Lead girl is a split between Toph and <s>Korra, since the game made her much better than the show</s><br>Supporting girl for me is decidedly Ajala, the prison warden from book 3', 'time': 1670620123, 'resto': 1055970}]"
72,1001667,,,09/22/22(Thu)05:01:09,Anonymous,Pikmin Bloom,"Not sure what happened to the other thread, but at least we can update the OP with the most recent decor they&#039;ve added to the game.<br><br>Speaking of new things, the missions they&#039;ve recently added were an interesting change of pace, especially as someone that has exhausted his local area of all seedlings. Also, they are apparently adding new mushrooms, according to a recent datamine (presumably during Halloween, since they&#039;re orange and purple).<br><br>Regardless, how do you guys feel about the game now that we&#039;re approaching the 1-year anniversary?",pikminBloomBusDecor,.jpg,800,800,250,250,1663837269769806,1663837269,CV6p59pbcZ8mtUixnOFw0A==,743314,0,,pikmin-bloom,3,63,28,1670614127,0.0,0.0,58.0,26.0,"[{'no': 1066448, 'now': '12/07/22(Wed)17:05:06', 'name': 'Anonymous', 'com': '<a href=""#p1066366"" class=""quotelink"">&gt;&gt;1066366</a><br><span class=""quote"">&gt;&gt;Can now boost pikmin past 4 hearts to get stronger power</span><br>Cool, not like I&#039;ve already spent months getting tons of surplus Pikmin to 4 hearts or anything. Hope getting 40 Pikmin to 8 hearts isn&#039;t as tedious as getting Pokémon to lvl. 50.', 'filename': 'worriedLaughter', 'ext': '.jpg', 'w': 236, 'h': 226, 'tn_w': 125, 'tn_h': 119, 'tim': 1670450706969120, 'time': 1670450706, 'md5': 'fggaa29WTnZvr2KRyoX/TQ==', 'fsize': 9444, 'resto': 1001667}, {'no': 1067618, 'now': '12/09/22(Fri)13:16:58', 'name': 'Anonymous', 'com': 'There&#039;s a community day tomorrow... I don&#039;t think I&#039;ll be able to get tomorrow&#039;s badge since they announced a day before the event.', 'time': 1670609818, 'resto': 1001667}, {'no': 1067620, 'now': '12/09/22(Fri)13:21:09', 'name': 'Anonymous', 'com': '<a href=""#p1067618"" class=""quotelink"">&gt;&gt;1067618</a><br>Technically it was in the in-game news a week ago, but they probably should&#039;ve been more vocal about it.', 'time': 1670610069, 'resto': 1001667}, {'no': 1067630, 'now': '12/09/22(Fri)13:55:55', 'name': 'Anonymous', 'com': '<a href=""#p1067618"" class=""quotelink"">&gt;&gt;1067618</a><br><span class=""quote"">&gt;end a super short time frame planting event, requiring you to plant 35K flowers the day before community day</span>', 'filename': '199', 'ext': '.jpg', 'w': 475, 'h': 339, 'tn_w': 125, 'tn_h': 89, 'tim': 1670612155032484, 'time': 1670612155, 'md5': 'a74PVnywx77j4RO8bSs+Mw==', 'fsize': 17276, 'resto': 1001667}, {'no': 1067642, 'now': '12/09/22(Fri)14:28:47', 'name': 'Anonymous', 'com': '<a href=""#p1067630"" class=""quotelink"">&gt;&gt;1067630</a><br>It seems like they’re trying to get people to burn through their flower petals since a lot of players (including myself) have been stockpiling thousands per type from the weekly flower challenges. I’m personally not gonna use more than the normal flower petals (the October and November events made me burn through all my thousands of stockpiled, normal flower petals) outside maybe cherry blossoms since those are the easiest rare flower to propagate in the game.', 'time': 1670614127, 'resto': 1001667}]"
73,1022276,,,10/17/22(Mon)05:46:05,Anonymous,Limbus Company,Last thread finally 404&#039;d. Winter 2022 release soon...(?),1665999931815,.jpg,839,958,218,250,1665999965458250,1665999965,D1wD1BCjLJk0ykShHMaD2A==,177907,0,,limbus-company,3,356,124,1670604124,0.0,0.0,351.0,121.0,"[{'no': 1066288, 'now': '12/07/22(Wed)12:28:11', 'name': 'Anonymous', 'com': '<a href=""#p1066270"" class=""quotelink"">&gt;&gt;1066270</a><br><s>Two more weeks</s>', 'filename': '1664078145359784', 'ext': '.png', 'w': 488, 'h': 544, 'tn_w': 112, 'tn_h': 125, 'tim': 1670434091885658, 'time': 1670434091, 'md5': 'm4wc0WdP2JQSGt76seAdxQ==', 'fsize': 322132, 'resto': 1022276}, {'no': 1066303, 'now': '12/07/22(Wed)12:45:20', 'name': 'Anonymous', 'com': '<a href=""#p1066270"" class=""quotelink"">&gt;&gt;1066270</a><br>There was never any limbus, this has all been a collective hallucination caused by a distortion Carmen created. Your whole life up to this point has been raising you to break you down in the worst way possible to create a strong distortion for the new association.<br><br>Wake up.', 'filename': 'Don wants to judge', 'ext': '.jpg', 'w': 1508, 'h': 1182, 'tn_w': 125, 'tn_h': 97, 'tim': 1670435120469677, 'time': 1670435120, 'md5': 'hizQg6EGoFQbRDjux0c5/g==', 'fsize': 272027, 'resto': 1022276}, {'no': 1066370, 'now': '12/07/22(Wed)14:22:04', 'name': 'Anonymous', 'com': '<a href=""#p1066288"" class=""quotelink"">&gt;&gt;1066288</a><br><s>30 minutes away.</s>', 'time': 1670440924, 'resto': 1022276}, {'no': 1066616, 'now': '12/07/22(Wed)22:34:26', 'name': 'Anonymous', 'com': '<a href=""#p1066303"" class=""quotelink"">&gt;&gt;1066303</a><br><span class=""quote"">&gt;carmen mass psyop</span><br>not again', 'time': 1670470466, 'resto': 1022276}, {'no': 1067565, 'now': '12/09/22(Fri)11:42:04', 'name': 'Anonymous', 'com': 'Don!', 'filename': 'Don Quixote_183', 'ext': '.jpg', 'w': 1558, 'h': 2048, 'tn_w': 95, 'tn_h': 125, 'tim': 1670604124573462, 'time': 1670604124, 'md5': 'JeDZXZm14b8tnQh/FA9kig==', 'fsize': 376971, 'resto': 1022276}]"
74,1051644,,,11/17/22(Thu)23:51:25,Anonymous,Revived Witch,"Revived Witch one year anniversary!<br><br><span class=""quote"">&gt;Enter code [surprisefrom____] in the Settings-Giftcode page of the game to redeem an unexpected gift!</span><br><br>long live the witch!",1645968440135,.png,1500,1500,250,250,1668747085976863,1668747085,pyBmlajmKjuulWoNrCFJvQ==,839217,0,,revived-witch,3,199,46,1670603986,0.0,0.0,194.0,46.0,"[{'no': 1067525, 'now': '12/09/22(Fri)10:08:39', 'name': 'Anonymous', 'com': 'ravishing witch while she can&#039;t use magic', 'time': 1670598519, 'resto': 1051644}, {'no': 1067542, 'now': '12/09/22(Fri)11:12:48', 'name': 'Anonymous', 'com': '<a href=""#p1067119"" class=""quotelink"">&gt;&gt;1067119</a><br>Is pillow completely useless now? And should I get Maya&#039;s UE, have 2k of the currency to spend', 'time': 1670602368, 'resto': 1051644}, {'no': 1067549, 'now': '12/09/22(Fri)11:16:37', 'name': 'Anonymous', 'com': '<a href=""#p1067542"" class=""quotelink"">&gt;&gt;1067542</a><br><span class=""quote"">&gt;Is pillow completely useless now?</span><br>no, but in my opinion nannar is much better in pvp than pillow, and again in my opinion tuonel of night is better in pve (and definitely pvp!) than pillow, but you can probably just use whoever you want', 'time': 1670602597, 'resto': 1051644}, {'no': 1067554, 'now': '12/09/22(Fri)11:23:13', 'name': 'Anonymous', 'com': '<a href=""#p1067549"" class=""quotelink"">&gt;&gt;1067549</a><br>I think I&#039;m alright with PvP with Phys, so Tuonel of night next. Any notable dolls I should be looking to pull besides Isabel, Eddine and Amanami?', 'time': 1670602993, 'resto': 1051644}, {'no': 1067564, 'now': '12/09/22(Fri)11:39:46', 'name': 'Anonymous', 'com': '<a href=""#p1067554"" class=""quotelink"">&gt;&gt;1067554</a><br>goddess dana, or shiroi if she ever comes back around, but she&#039;s one of the limited summer units', 'time': 1670603986, 'resto': 1051644}]"
75,1008818,,,09/30/22(Fri)03:37:31,Anonymous,Shironeko Project,Today marks its 3000th day,bg_pc,.png,2193,1187,250,135,1664523451497218,1664523451,GUftDq9VKssMQWR4FVJuLQ==,1063140,0,,shironeko-project,3,31,16,1670587270,0.0,0.0,26.0,14.0,"[{'no': 1061130, 'now': '11/30/22(Wed)11:44:22', 'name': 'Anonymous', 'com': '<a href=""#p1060884"" class=""quotelink"">&gt;&gt;1060884</a><br>Makima is supposedly the best one although I don&#039;t have her or Aki to comment about their gameplay. Denji is fun to play but not having barrier and can&#039;t cancel his S2 could be annoying imo. Power is just mostly a normal attack + buster spin meme character', 'filename': 'img3209312_1', 'ext': '.png', 'w': 473, 'h': 1024, 'tn_w': 57, 'tn_h': 125, 'tim': 1669826662807612, 'time': 1669826662, 'md5': 'IuHKdfKsZQqbvn1HLRHZ+g==', 'fsize': 839498, 'resto': 1008818}, {'no': 1062800, 'now': '12/02/22(Fri)03:00:44', 'name': 'Anonymous', 'com': 'https://9db.jp/shironeko/data/7378<br>RIP 9db. This kusoge is really easy now compared to a few years ago aside of Hell quests so no guide is needed.', 'time': 1669968044, 'resto': 1008818}, {'no': 1065565, 'now': '12/06/22(Tue)07:53:00', 'name': 'Anonymous', 'com': '<a href=""#p1062800"" class=""quotelink"">&gt;&gt;1062800</a><br>This 2nd wave Hell bosses are kinda painful for me since I don&#039;t have Makima. The last boss is actually easier imo', 'time': 1670331180, 'resto': 1008818}, {'no': 1065879, 'now': '12/06/22(Tue)18:56:11', 'name': 'Anonymous', 'com': '<a href=""#p1065565"" class=""quotelink"">&gt;&gt;1065565</a><br>I undusted my Veronica just for that. Twas fun playing with two thumbs again.', 'time': 1670370971, 'resto': 1008818}, {'no': 1067444, 'now': '12/09/22(Fri)07:01:10', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;don&#039;t really care about the CSM banner</span><br><span class=""quote"">&gt;drop my gem savings on the offensive support banner instead hoping for Valentine Fana</span><br><span class=""quote"">&gt;actually got rate-up chars but they&#039;re all dupes</span>', 'filename': 'bird of poor computation', 'ext': '.jpg', 'w': 500, 'h': 352, 'tn_w': 125, 'tn_h': 88, 'tim': 1670587270582569, 'time': 1670587270, 'md5': 'CKBDMZVwm7VMiGw9t6e3OQ==', 'fsize': 70960, 'resto': 1008818}]"
76,865969,,,05/25/22(Wed)18:42:37,Anonymous,Mobile Legends: Adventure,How&#039;s your tinted mirage going bros?,pharsa,.jpg,1252,1055,250,210,1653518557769,1653518557,OZMjZb23xRdDBt96QzqZVQ==,1395446,0,,mobile-legends-adventure,3,128,21,1670584308,0.0,0.0,123.0,21.0,"[{'no': 1048256, 'now': '11/13/22(Sun)05:31:31', 'name': 'Anonymous', 'com': '<a href=""#p1046594"" class=""quotelink"">&gt;&gt;1046594</a><br>should be able to make it to 8-15 at least by the end of TM I&#039;d guess', 'time': 1668335491, 'resto': 865969}, {'no': 1055586, 'now': '11/23/22(Wed)18:26:21', 'name': 'Anonymous', 'com': 'how&#039;re people doing in TM?', 'time': 1669245981, 'resto': 865969}, {'no': 1055654, 'now': '11/23/22(Wed)19:39:33', 'name': 'Anonymous', 'com': '<a href=""#p1055586"" class=""quotelink"">&gt;&gt;1055586</a><br>Chapter 10 with a 7* Ruby.', 'time': 1669250373, 'resto': 865969}, {'no': 1057210, 'now': '11/26/22(Sat)09:00:26', 'name': 'Anonymous', 'com': 'chapter 11', 'time': 1669471226, 'resto': 865969}, {'no': 1067402, 'now': '12/09/22(Fri)06:11:48', 'name': 'Anonymous', 'com': 'endless dungeon is back', 'time': 1670584308, 'resto': 865969}]"
77,1064390,,,12/04/22(Sun)18:50:19,Anonymous,,Alright nerds I&#039;m going to give mobile gaming an honest shot.<br><br>Tell me your 5 best games you keep on your phone.<br><br>No gacha. No energy. Only real games that aren&#039;t trying to fish out a microtransaction.,probablytrash,.jpg,700,434,250,155,1670197819435866,1670197819,E1co8e0iL1TeLyqbkgwvfg==,101351,0,,alright-nerds-im-going-to-give-mobile-gaming-an,3,27,7,1670579260,0.0,0.0,22.0,7.0,"[{'no': 1067334, 'now': '12/09/22(Fri)03:46:10', 'name': 'Anonymous', 'com': '<a href=""#p1064390"" class=""quotelink"">&gt;&gt;1064390</a><br>Excluding emulator,my mainstay are clash royale (technically no gacha no energy,but it does fish for microtransactions for faster<br> progression),arknight (gacha but game is too fucking good), Buriedbones. And then there&#039;s also mobile port,like StS,into the breach and nuclear throne<br><a href=""#p1065658"" class=""quotelink"">&gt;&gt;1065658</a><br>(X) mean unstable build', 'time': 1670575570, 'resto': 1064390}, {'no': 1067336, 'now': '12/09/22(Fri)03:52:48', 'name': 'Anonymous', 'com': '<a href=""#p1064390"" class=""quotelink"">&gt;&gt;1064390</a><br>Magic Arena<br>Altverz<br>Sonic runners revived<br>Retroarch<br>2048', 'time': 1670575968, 'resto': 1064390}, {'no': 1067340, 'now': '12/09/22(Fri)04:02:28', 'name': 'Anonymous', 'com': 'CDDA<br>Occupation 2<br>MiniDAYZ<br>Pathos<br>Dead Town', 'time': 1670576548, 'resto': 1064390}, {'no': 1067343, 'now': '12/09/22(Fri)04:06:57', 'name': 'Anonymous', 'com': '<a href=""#p1064390"" class=""quotelink"">&gt;&gt;1064390</a><br>1. RetroBowl<br>2. PixelDungeon<br>3. Obligatory Kairosoft game of your liking. I recommend Game Dev Story and and Dungeon Village<br>4. 2048<br>5. Retroarch but only for strategy and puzzle games because otherwise the controls are shite', 'time': 1670576817, 'resto': 1064390}, {'no': 1067367, 'now': '12/09/22(Fri)04:47:40', 'name': 'Anonymous', 'com': '<a href=""#p1065631"" class=""quotelink"">&gt;&gt;1065631</a><br>have you tried the dos emulator?', 'time': 1670579260, 'resto': 1064390}]"
78,1046736,,,11/10/22(Thu)19:35:17,Anonymous,Project Neural Cloud PNC,We&#039;ve reached 2 million.<br><br>https://42lab-us.sunborngame.com/in<wbr>dex,reward_roll_new,.png,680,805,211,249,1668126917155647,1668126917,shPkoWATrE8UVvkOWtXRiw==,139265,0,,project-neural-cloud-pnc,3,203,34,1670568361,0.0,0.0,198.0,32.0,"[{'no': 1066275, 'now': '12/07/22(Wed)12:01:24', 'name': 'Anonymous', 'com': '<a href=""#p1066159"" class=""quotelink"">&gt;&gt;1066159</a><br><a href=""#p1066203"" class=""quotelink"">&gt;&gt;1066203</a><br>Is she better than Hubble?', 'time': 1670432484, 'resto': 1046736}, {'no': 1066334, 'now': '12/07/22(Wed)13:18:57', 'name': 'Anonymous', 'com': '<a href=""#p1066275"" class=""quotelink"">&gt;&gt;1066275</a><br>Seems she might be, but can also work in tandem with her.', 'filename': 'Screenshot_25', 'ext': '.png', 'w': 1119, 'h': 382, 'tn_w': 125, 'tn_h': 42, 'tim': 1670437137387735, 'time': 1670437137, 'md5': 'uEZ06N2+HXuXDcf+xZzfrQ==', 'fsize': 60589, 'resto': 1046736}, {'no': 1066336, 'now': '12/07/22(Wed)13:20:54', 'name': 'Anonymous', 'com': '<a href=""#p1066334"" class=""quotelink"">&gt;&gt;1066334</a><br>Guess it&#039;s actually a must-have unit.', 'filename': 'Screenshot_26', 'ext': '.png', 'w': 1091, 'h': 447, 'tn_w': 125, 'tn_h': 51, 'tim': 1670437254950078, 'time': 1670437254, 'md5': 'jjsp6Is7Z6KWdYPFMSwrig==', 'fsize': 55623, 'resto': 1046736}, {'no': 1066444, 'now': '12/07/22(Wed)16:46:11', 'name': 'Anonymous', 'com': 'Got Kuro in 20 rolls<br><br>F2P chads we winning', 'time': 1670449571, 'resto': 1046736}, {'no': 1067292, 'now': '12/09/22(Fri)01:46:01', 'name': 'Anonymous', 'com': '<a href=""#p1066275"" class=""quotelink"">&gt;&gt;1066275</a><br>Actually combos with her really well in 2 sniper teams since they both scale with hashrate and Hubble covers AoE.', 'time': 1670568361, 'resto': 1046736}]"
79,1065843,,,12/06/22(Tue)17:38:01,Anonymous,GOOD /vmg/s thread,"Welcome to my thread, here we recommend games that follow some of these crtieria <br><span class=""quote"">&gt;no ads</span><br><span class=""quote"">&gt;no energy system</span><br><span class=""quote"">&gt;no microtranscactions</span><br><span class=""quote"">&gt;no online requirement</span><br><span class=""quote"">&gt;no gachashit</span><br><br>Tower defense<br><span class=""quote"">&gt;PvZ 2 Eclise / Grind Thousand</span><br><span class=""quote"">&gt;Infinitode 2</span><br><br>Roguelike<br><span class=""quote"">&gt;Phantom Rose </span><br><span class=""quote"">&gt;Night Of The Full Moon</span><br><span class=""quote"">&gt;DeckDeDungeon</span><br><br>Others<br><span class=""quote"">&gt;Stardew Valley</span><br><span class=""quote"">&gt;Little Inferno</span><br><span class=""quote"">&gt;World Of Goo</span><br><br>These are the ones I could mention from the top of my head, please post more <br><a href=""/vmg/thread/767556#p767556"" class=""quotelink"">&gt;&gt;767556</a><br>also check this thread",100345192_p0_master1200,.jpg,1200,1200,250,250,1670366281706770,1670366281,fs4gSVznoToAHcpO9HgDxQ==,791815,0,,good-vmgs-thread,3,14,0,1670561615,0.0,0.0,9.0,0.0,"[{'no': 1066798, 'now': '12/08/22(Thu)05:56:41', 'name': 'Anonymous', 'com': 'how good is the dos emulator on android?', 'time': 1670497001, 'resto': 1065843}, {'no': 1066932, 'now': '12/08/22(Thu)11:33:42', 'name': 'Anonymous', 'com': 'looking up these games makes me wish I had the drive to finish making mine<br><a href=""#p1065843"" class=""quotelink"">&gt;&gt;1065843</a><br>thanks for deckdedungeon, I had missed it last thread and it has that patented buriedbornes feeling <s>with better gameplay</s><br>my deckbuilder recs are Ascension and Dominion, both have a free android port with satisfactory AIs for playing solo', 'time': 1670517222, 'resto': 1065843}, {'no': 1066961, 'now': '12/08/22(Thu)12:43:50', 'name': 'Anonymous', 'com': '<a href=""#p1066721"" class=""quotelink"">&gt;&gt;1066721</a><br>From what I understand, the catch is that it&#039;s too easy. It was designed such that anyone could beat it.<br><br>Also it might be coming to PC in a few years, so feel free to wait for it.', 'time': 1670521430, 'resto': 1065843}, {'no': 1066970, 'now': '12/08/22(Thu)13:07:10', 'name': 'Anonymous', 'com': 'Recommending pizzeria simulator fnaf, the gameplay itself is arcadey af, it is a real casual and fun pizzeria sim, the primary gameplay is grinding mini games for money, the things you purchase are packaged with gags and comedy', 'time': 1670522830, 'resto': 1065843}, {'no': 1067251, 'now': '12/08/22(Thu)23:53:35', 'name': 'Anonymous', 'com': '<a href=""#p1065843"" class=""quotelink"">&gt;&gt;1065843</a><br><span class=""quote"">&gt;nethack</span>', 'time': 1670561615, 'resto': 1065843}]"
