,no,now,name,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,bumplimit,imagelimit,semantic_url,replies,images,omitted_posts,omitted_images,last_replies,last_modified,sub,trip
71,1871641,11/27/22(Sun)12:35:03,Anonymous,"<span class=""quote"">&gt;he charges his lights</span><br><span class=""quote"">&gt;he lets a dynamo hub steal his watts</span><br><span class=""quote"">&gt;he doesn&#039;t modify a power bank to have direct access to the cell trough an XT60 connector</span><br><span class=""quote"">&gt;he doesn&#039;t modify an aliexpress light with said connector, thermal grease, silicone for water resistance and a polycarbonate cover with a fresnel lens to create a cutoff line</span><br><span class=""quote"">&gt;he doesn&#039;t have 30 hours of battery life</span><br>Why didn&#039;t you take the powerbank -pill yet?<br><br>Also lights thread, touring edition.",,.jpg,1735,1301,250,187,1669570503092313,1669570503,iQzg46T4jHauIDINWzxBYQ==,517518,0,0,0,he-charges-his-lights,27,6,22.0,4.0,"[{'no': 1872259, 'now': '11/29/22(Tue)11:31:46', 'name': 'Anonymous', 'com': '<a href=""#p1871891"" class=""quotelink"">&gt;&gt;1871891</a><br>Youre just not that funny, son<br><br>I thought your power bank thing is cool, anyways', 'time': 1669739506, 'resto': 1871641}, {'no': 1872423, 'now': '11/30/22(Wed)07:23:24', 'name': 'Anonymous', 'com': '<a href=""#p1872231"" class=""quotelink"">&gt;&gt;1872231</a><br><a href=""#p1872237"" class=""quotelink"">&gt;&gt;1872237</a><br>Pretty genius desu. Although that way the usb c port could get damaged during rough riding and it would introduce another boost/buck converter in series which would be less efficient.', 'time': 1669811004, 'resto': 1871641}, {'no': 1872468, 'now': '11/30/22(Wed)14:29:45', 'name': 'Anonymous', 'com': 'this one is enough for me', 'filename': '81RDCbtIibL._AC_SL1500_', 'ext': '.jpg', 'w': 1500, 'h': 1500, 'tn_w': 125, 'tn_h': 125, 'tim': 1669836585166611, 'time': 1669836585, 'md5': '4LqzEqjiDdlF5qPLmRRf+g==', 'fsize': 274567, 'resto': 1871641}, {'no': 1874758, 'now': '12/11/22(Sun)07:49:49', 'name': 'Anonymous', 'com': '<a href=""#p1871641"" class=""quotelink"">&gt;&gt;1871641</a><br>How do I harvest energy from my indoor training?', 'time': 1670762989, 'resto': 1871641}, {'no': 1874778, 'now': '12/11/22(Sun)09:40:14', 'name': 'Anonymous', 'com': 'Bought a set of these for my touring setup, they will be connected to a dynamo, and my dynamo will also power my electronic stuff.', 'filename': 'Capture', 'ext': '.jpg', 'w': 701, 'h': 182, 'tn_w': 125, 'tn_h': 32, 'tim': 1670769614955844, 'time': 1670769614, 'md5': 'kWX6Nutf6k2crzzJIWD2Jw==', 'fsize': 17400, 'resto': 1871641}]",1670769614,,
72,1865553,11/05/22(Sat)01:48:23,Anonymous,We could have had fully self-driving &quot;cars&quot; decades ago,64901366778,.jpg,500,375,250,187,1667627303965179,1667627303,o9xfd5S3zO9+A4ZeKcOZgA==,301038,0,0,0,prt-thread,46,18,41.0,16.0,"[{'no': 1872967, 'now': '12/03/22(Sat)03:57:13', 'name': 'Anonymous', 'com': '<a href=""#p1868857"" class=""quotelink"">&gt;&gt;1868857</a><br>so you can pay them less and diminish the comfort of their work environment', 'time': 1670057833, 'resto': 1865553}, {'no': 1872970, 'now': '12/03/22(Sat)04:07:44', 'name': 'Anonymous', 'com': '<a href=""#p1868392"" class=""quotelink"">&gt;&gt;1868392</a><br><span class=""quote"">&gt;doors lock</span><br><span class=""quote"">&gt;steel shutters drop down </span><br><span class=""quote"">&gt;knock out gas starts wafting in from the AC vents</span><br>real Tintin hours', 'filename': 'C02_Amerique-en-p01', 'ext': '.png', 'w': 1152, 'h': 1536, 'tn_w': 93, 'tn_h': 125, 'tim': 1670058464193440, 'time': 1670058464, 'md5': 'opCtNCtanVKNN81utkGWWA==', 'fsize': 350139, 'resto': 1865553}, {'no': 1872971, 'now': '12/03/22(Sat)04:22:41', 'name': 'Anonymous', 'com': '<a href=""#p1865553"" class=""quotelink"">&gt;&gt;1865553</a><br><span class=""quote"">&gt;you vill get in ze pod</span>', 'time': 1670059361, 'resto': 1865553}, {'no': 1874768, 'now': '12/11/22(Sun)08:34:01', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;its a grifters reinvent the train but make it shittier episode</span>', 'time': 1670765641, 'resto': 1865553}, {'no': 1874771, 'now': '12/11/22(Sun)09:03:37', 'name': 'Anonymous', 'com': 'Free ride if you jump on top of it.', 'filename': '1616103853535', 'ext': '.png', 'w': 212, 'h': 416, 'tn_w': 63, 'tn_h': 125, 'tim': 1670767417340928, 'time': 1670767417, 'md5': 'iWhykQhB4lh5nnukEUO3ZQ==', 'fsize': 59494, 'resto': 1865553}]",1670767417,PRT Thread,
73,1872720,12/01/22(Thu)20:33:50,Anonymous,Phase 1 of Charlotte Gateway was completed!,First-test-train-arrives-at-Charlotte-s-Gateway-Station-YouTube,.png,1053,618,250,146,1669944830489435,1669944830,FBAn3z9WSC9Nz/58TbgJAQ==,1141301,0,0,0,phase-1-of-charlotte-gateway-was-completed,13,1,8.0,1.0,"[{'no': 1874060, 'now': '12/07/22(Wed)17:24:08', 'name': 'Anonymous', 'com': '<a href=""#p1873760"" class=""quotelink"">&gt;&gt;1873760</a><br>That&#039;s why I love living near it. I&#039;m in a rural area 30 minutes from a big city center, and the city&#039;s identity cuts off as soon as you leave the suburbs.', 'time': 1670451848, 'resto': 1872720}, {'no': 1874242, 'now': '12/08/22(Thu)16:17:40', 'name': 'Anonymous', 'com': '<a href=""#p1873657"" class=""quotelink"">&gt;&gt;1873657</a><br>Only retarded Euros let Bombardier, Siemens and Stadler fuck them over with overpriced equipment needing overpriced &quot;maintenance checks&quot; and breaking down right after the guarantee period.', 'time': 1670534260, 'resto': 1872720}, {'no': 1874395, 'now': '12/09/22(Fri)04:10:22', 'name': 'Anonymous', 'com': '<a href=""#p1874242"" class=""quotelink"">&gt;&gt;1874242</a><br>What about Alstom?', 'time': 1670577022, 'resto': 1872720}, {'no': 1874545, 'now': '12/10/22(Sat)05:05:29', 'name': 'Anonymous', 'com': '<a href=""#p1873760"" class=""quotelink"">&gt;&gt;1873760</a><br>This plus it tries too hard to be like a smaller Atlanta while at the same time trying to pretend it&#039;s a liberal northern city', 'time': 1670666729, 'resto': 1872720}, {'no': 1874760, 'now': '12/11/22(Sun)08:01:15', 'name': 'Anonymous', 'com': '<a href=""#p1873657"" class=""quotelink"">&gt;&gt;1873657</a><br><span class=""quote"">&gt;pictured: modern locomotive</span><br><span class=""quote"">&gt;also pictured: absolute mess of a container terminal dragging rail freight efficiency in the entire country down</span><br>I think the Americans win this round actually.', 'time': 1670763675, 'resto': 1872720}]",1670763675,,
74,1870894,11/24/22(Thu)00:08:20,Anonymous,Why are underground metros much more common than elevated solutions like monorails?,1658992163352,.jpg,736,568,250,192,1669266500964895,1669266500,Rrd1jFD/5M4220neReNZgg==,100088,0,0,0,why-are-underground-metros-much-more-common-than,54,14,49.0,14.0,"[{'no': 1874721, 'now': '12/11/22(Sun)03:04:33', 'name': 'Anonymous', 'com': '<a href=""#p1871321"" class=""quotelink"">&gt;&gt;1871321</a><br><a href=""#p1874566"" class=""quotelink"">&gt;&gt;1874566</a><br>How do you emergency exit in this thing<br>Imagine it malfunctioning and coming to a stop hundreds of feet in the air and being locked in a small and some bitches start panicking', 'time': 1670745873, 'resto': 1870894}, {'no': 1874722, 'now': '12/11/22(Sun)03:18:42', 'name': 'Anonymous', 'com': '<a href=""#p1874721"" class=""quotelink"">&gt;&gt;1874721</a><br>Use the elephant', 'time': 1670746722, 'resto': 1870894}, {'no': 1874723, 'now': '12/11/22(Sun)03:33:57', 'name': 'Anonymous', 'com': '<a href=""#p1874721"" class=""quotelink"">&gt;&gt;1874721</a><br>That&#039;s a big flaw of monorails, they are meant to go up and over things as well as minimization of the structure they run on which leaves you with no chance for evacuation in most places', 'time': 1670747637, 'resto': 1870894}, {'no': 1874729, 'now': '12/11/22(Sun)04:26:07', 'name': 'Anonymous', 'com': '<a href=""#p1874723"" class=""quotelink"">&gt;&gt;1874723</a><br>If it was on a platform you could atleast get out the door onto a ledge and keep walking with the help of rails but in a hanging design even 100m away from a station rescue could take hours', 'time': 1670750767, 'resto': 1870894}, {'no': 1874753, 'now': '12/11/22(Sun)06:45:01', 'name': 'Anonymous', 'com': '<a href=""#p1874566"" class=""quotelink"">&gt;&gt;1874566</a><br>TUFFI NOOOOOOOOOO', 'time': 1670759101, 'resto': 1870894}]",1670759101,,
75,1873549,12/05/22(Mon)11:48:33,Anonymous,You can&#039;t refute this,5e60b582ee7bf8c1,.jpg,883,1433,154,250,1670258913291153,1670258913,Kg1jK1u9KGtyS9GUubr/iw==,160260,0,0,0,you-cant-refute-this,35,4,30.0,1.0,"[{'no': 1874015, 'now': '12/07/22(Wed)14:50:57', 'name': 'Anonymous', 'com': '<a href=""#p1873549"" class=""quotelink"">&gt;&gt;1873549</a><br>this is better', 'filename': 'FjPrJUTWYB8rOTD', 'ext': '.jpg', 'w': 1310, 'h': 2048, 'tn_w': 79, 'tn_h': 125, 'tim': 1670442657228773, 'time': 1670442657, 'md5': '72JeylErG4h/Rx2G1ThKtg==', 'fsize': 457890, 'resto': 1873549}, {'no': 1874089, 'now': '12/07/22(Wed)19:43:59', 'name': 'Anonymous', 'com': '<span class=""deadlink"">&gt;&gt;1873844</span>', 'filename': 'file', 'ext': '.png', 'w': 1200, 'h': 1021, 'tn_w': 125, 'tn_h': 106, 'tim': 1670460239943977, 'time': 1670460239, 'md5': 'R3w/BWFRbTKbrouigleryA==', 'fsize': 295123, 'resto': 1873549}, {'no': 1874098, 'now': '12/07/22(Wed)21:16:45', 'name': 'Anonymous', 'com': '<a href=""#p1874015"" class=""quotelink"">&gt;&gt;1874015</a><br>my sides', 'filename': 'heh', 'ext': '.jpg', 'w': 386, 'h': 274, 'tn_w': 125, 'tn_h': 88, 'tim': 1670465805953479, 'time': 1670465805, 'md5': '+GLSTsz0MYtUwiSWoe/UHw==', 'fsize': 27418, 'resto': 1873549}, {'no': 1874719, 'now': '12/11/22(Sun)02:42:16', 'name': 'Anonymous', 'com': '<a href=""#p1873684"" class=""quotelink"">&gt;&gt;1873684</a><br>On public transportation those people are either inconsiderate nuisances or the perfect mark for a robbery.', 'time': 1670744536, 'resto': 1873549}, {'no': 1874730, 'now': '12/11/22(Sun)04:33:17', 'name': 'Anonymous', 'com': '<a href=""#p1873721"" class=""quotelink"">&gt;&gt;1873721</a><br>Sounds like you&#039;re a poor fuck who never had his own driver L O L. At a certain level of income you get people to do shit for you because your time is worth more than the menial amount spent on slaves', 'time': 1670751197, 'resto': 1873549}]",1670751197,,
76,1873198,12/04/22(Sun)02:02:02,Anonymous,"As someone who travels for work a lot, the trend towards long range narrowbody flights is probably the worst development for passenger comfort in aviation history. All sheeple care about is how low their fares are even if they&#039;re bring shoved into a cattle pen for 5+ hours. Can anything be done about it? Who do I have to suck off for airlines to start buying a330 neos instead of whatever long range narrowbody abomination is currently en vogue?",EGLF_-_Boeing_737_Max_-_N120IS_(43406207022),.jpg,2353,2000,250,212,1670137322591572,1670137322,VlN6UzcB/dR+82KSAVX/4A==,1920497,0,0,0,as-someone-who-travels-for-work-a-lot-the-trend,15,8,10.0,6.0,"[{'no': 1873259, 'now': '12/04/22(Sun)09:47:55', 'name': 'Not Your Dad REEEEE', 'com': '<a href=""#p1873249"" class=""quotelink"">&gt;&gt;1873249</a><br>They can just sell some extra seats on the tanker to planespotters, just imagine what a plane foamer would pay to operate the refueling boom on a KC10, I bet they could break even just from that, not to mention how much they could make painting advertisements on the side of the plane which would earn billions of dollars in profit each year', 'time': 1670165275, 'resto': 1873198, 'trip': '!!OS7PxlLkFR/'}, {'no': 1873276, 'now': '12/04/22(Sun)10:43:07', 'name': 'Anonymous', 'com': '<a href=""#p1873257"" class=""quotelink"">&gt;&gt;1873257</a><br>you shut your whore mouth, EMB-120 is my planefu', 'filename': 'SkyEurope_Airlines_Embraer_EMB-120RT_Brasilia_OM-FLY_(26000280390)', 'ext': '.jpg', 'w': 1182, 'h': 790, 'tn_w': 125, 'tn_h': 83, 'tim': 1670168587521063, 'time': 1670168587, 'md5': 'xRLV55dpjjy9R0bgIIfJYQ==', 'fsize': 944016, 'resto': 1873198}, {'no': 1874632, 'now': '12/10/22(Sat)17:03:36', 'name': 'Anonymous', 'com': '<a href=""#p1873257"" class=""quotelink"">&gt;&gt;1873257</a><br><a href=""#p1873276"" class=""quotelink"">&gt;&gt;1873276</a><br><br>100%, I was a teenage tamper for Great Lakes and sparked my love of flying that got me where I am today.<br><br>Almost walked into the running prop on this girl.', 'filename': '89272943-3D22-4214-9088-583511E3AD93', 'ext': '.jpg', 'w': 1024, 'h': 730, 'tn_w': 125, 'tn_h': 89, 'tim': 1670709816588675, 'time': 1670709816, 'md5': 'zAYMMW7arNlpEyFa23Z5IA==', 'fsize': 686047, 'resto': 1873198}, {'no': 1874633, 'now': '12/10/22(Sat)17:04:38', 'name': 'Anonymous', 'com': 'Ramper*', 'time': 1670709878, 'resto': 1873198}, {'no': 1874671, 'now': '12/10/22(Sat)21:07:23', 'name': 'Anonymous', 'com': 'What if airlines didn&#039;t let you sort by price......', 'time': 1670724443, 'resto': 1873198}]",1670724443,,
77,1853438,09/22/22(Thu)16:10:06,Anonymous,"need to commute to work (6 miles). Its quite hilly and I would have to share the road with cars. What is the mazda miata of ebikes for someone who isn&#039;t a manlet? (6&#039;4 197lbs) budget is around $1,500",rideup,.png,1852,1230,249,166,1663877406512566,1663877406,cCZMRoRUTpRpWj7Li6Ag+w==,2004655,0,0,0,need-to-commute-to-work-6-miles-its-quite-hilly,87,14,82.0,12.0,"[{'no': 1874616, 'now': '12/10/22(Sat)14:05:47', 'name': 'Anonymous', 'com': '<a href=""#p1874581"" class=""quotelink"">&gt;&gt;1874581</a><br>you can get an ebike kit from amazon or ebay and put it on any bike you want', 'time': 1670699147, 'resto': 1853438}, {'no': 1874623, 'now': '12/10/22(Sat)15:43:44', 'name': 'Anonymous', 'com': '<a href=""#p1858467"" class=""quotelink"">&gt;&gt;1858467</a><br><span class=""quote"">&gt;shock energy from a sudden bump to your joint is a nasty impact that wears them down</span><br>It&#039;s really not. Not at the speeds you&#039;re riding and not if you have a basic awareness of the path ahead of you (if you don&#039;t, you shouldn&#039;t be operating a vehicle in the first place). Simply the act of pedalling your bicycle wears your joints more.', 'time': 1670705024, 'resto': 1853438}, {'no': 1874644, 'now': '12/10/22(Sat)17:50:56', 'name': 'Anonymous', 'com': '<a href=""#p1874616"" class=""quotelink"">&gt;&gt;1874616</a><br>No kidding. How fast can expect my chink bike to go and what range, I&#039;ll slap that shit on a huffy or schwin', 'time': 1670712656, 'resto': 1853438}, {'no': 1874660, 'now': '12/10/22(Sat)18:44:59', 'name': 'Anonymous', 'com': '<a href=""#p1874644"" class=""quotelink"">&gt;&gt;1874644</a><br><a href=""#p1874616"" class=""quotelink"">&gt;&gt;1874616</a><br>if you simply google local brands you&#039;ll find stuff too, here in canada we have these bikes which aren&#039;t top tier parts but they put together everything you need (and have motors past the legal limit) for a good price.<br><br>https://www.voltbike.com/voltbike-y<wbr>ukon-750-limited-2018.html', 'filename': 'file', 'ext': '.png', 'w': 2445, 'h': 1600, 'tn_w': 125, 'tn_h': 81, 'tim': 1670715899916899, 'time': 1670715899, 'md5': 'Mfdtv+EFPDVHtTgRvaieOQ==', 'fsize': 2563870, 'resto': 1853438}, {'no': 1874662, 'now': '12/10/22(Sat)18:51:39', 'name': 'Anonymous', 'com': '<a href=""#p1874644"" class=""quotelink"">&gt;&gt;1874644</a><br>there are too many factors to say for sure. The biggest you should get if you wtill want to pedal is a 1000w mid drive (BBSHD) you can go 30-35mph. Your distance depends on how big a battery you get and you your power consumption is per mile', 'filename': 'battery', 'ext': '.png', 'w': 1030, 'h': 888, 'tn_w': 125, 'tn_h': 107, 'tim': 1670716299797698, 'time': 1670716299, 'md5': '95bohv+I2dfU+n9I8zi8hg==', 'fsize': 240714, 'resto': 1853438}]",1670716299,,
78,1820089,07/01/22(Fri)22:55:31,Anonymous,What&#039;s the best music while bicycling along a quiet path? I&#039;m glad that&#039;s a good cycling/pedestrian play that goes from my apartment to the local retail area.<br>Yeah!<br>https://www.youtube.com/watch?v=AwW<wbr>COoREFJw,AA (1),.jpg,1300,702,250,135,1656730531512,1656730531,BddJ6bF55wX5dC9G1KMiMg==,188501,0,0,0,background-music,118,67,113.0,62.0,"[{'no': 1872634, 'now': '12/01/22(Thu)07:08:06', 'name': 'Anonymous', 'com': '<a href=""#p1871490"" class=""quotelink"">&gt;&gt;1871490</a><br>4 chords song<br>https://www.youtube.com/watch?v=oOl<wbr>DewpCfZQ', 'filename': 'MCU.jpg', 'ext': '.jpg', 'w': 680, 'h': 383, 'tn_w': 125, 'tn_h': 70, 'tim': 1669896486935523, 'time': 1669896486, 'md5': 'Ufhz/7uZ90KD7JNBXf7k1A==', 'fsize': 111512, 'resto': 1820089}, {'no': 1872897, 'now': '12/02/22(Fri)17:48:16', 'name': 'Anonymous', 'com': 'Nini Music - LongMa (Taiwanese Folk Metal)<br>https://www.youtube.com/watch?v=dOn<wbr>7uCux0uc', 'filename': 'aa2', 'ext': '.jpg', 'w': 474, 'h': 356, 'tn_w': 125, 'tn_h': 93, 'tim': 1670021296152895, 'time': 1670021296, 'md5': 'SggVz0N2QmyjUg0QUZ7FXQ==', 'fsize': 51329, 'resto': 1820089}, {'no': 1872909, 'now': '12/02/22(Fri)19:29:10', 'name': 'Anonymous', 'com': '<a href=""#p1820089"" class=""quotelink"">&gt;&gt;1820089</a><br>LAY &#039;莲 (Lit)&#039; MV<br>https://www.youtube.com/watch?v=j4q<wbr>VhOaRBSY', 'filename': 'webp', 'ext': '.jpg', 'w': 850, 'h': 1233, 'tn_w': 86, 'tn_h': 125, 'tim': 1670027350396717, 'time': 1670027350, 'md5': 'bgDEpcUSdckTy4dXxf1DVQ==', 'fsize': 156977, 'resto': 1820089}, {'no': 1873693, 'now': '12/06/22(Tue)04:24:48', 'name': 'Anonymous', 'com': '<a href=""#p1820089"" class=""quotelink"">&gt;&gt;1820089</a><br>Flight of the Bumblebee ~<br>https://www.youtube.com/watch?v=M93<wbr>qXQWaBdE<br><br>Lang Lang vs Yuja Wang<br>https://www.youtube.com/watch?v=ptR<wbr>snhiP1dc<br>https://www.youtube.com/watch?v=kmW<wbr>h47uzTSI', 'filename': 'USAF SU57', 'ext': '.jpg', 'w': 850, 'h': 478, 'tn_w': 125, 'tn_h': 70, 'tim': 1670318688597425, 'time': 1670318688, 'md5': 'tasyiBLFiOHhiWzSVcbZiw==', 'fsize': 92344, 'resto': 1820089}, {'no': 1874661, 'now': '12/10/22(Sat)18:50:32', 'name': 'Anonymous', 'com': 'Cooking<br>https://www.youtube.com/watch?v=vth<wbr>22Po7yus', 'filename': 'USA01', 'ext': '.jpg', 'w': 1920, 'h': 1280, 'tn_w': 125, 'tn_h': 83, 'tim': 1670716232224257, 'time': 1670716232, 'md5': 'VAQfcM4MuHGCwFtq1y/Gzw==', 'fsize': 603557, 'resto': 1820089}]",1670716232,Background music,
79,1856791,10/05/22(Wed)07:20:52,Anonymous,What&#039;s a good drink for a budding bicyclist to keep him going?,a1,.jpg,1354,1738,194,250,1664968852694195,1664968852,jqYKVH/uDelq81k+ORe/Mw==,194741,0,0,0,bicycling-nutrition,86,28,81.0,26.0,"[{'no': 1872455, 'now': '11/30/22(Wed)11:10:14', 'name': 'Anonymous', 'com': '<a href=""#p1871836"" class=""quotelink"">&gt;&gt;1871836</a><br><span class=""quote"">&gt;Pierre</span><br><span class=""quote"">&gt;rope and not guillotine</span><br>Jean-Jacques get the guillotine', 'time': 1669824614, 'resto': 1856791}, {'no': 1872465, 'now': '11/30/22(Wed)14:09:19', 'name': 'Anonymous', 'com': '<a href=""#p1871822"" class=""quotelink"">&gt;&gt;1871822</a><br>i use a spoon. if i&#039;ve forgotten my spoon, i get a free plastic spoon from the store (if they offer them) or i fold the foil seal of the cottage cheese tub into a scooper.', 'time': 1669835359, 'resto': 1856791}, {'no': 1872506, 'now': '11/30/22(Wed)18:52:17', 'name': 'Anonymous', 'com': '<a href=""#p1871485"" class=""quotelink"">&gt;&gt;1871485</a><br>i think salt had performance benefits but you need a gross amount and it&#039;s probably not healthy to regularly reach those amounts (google &quot;salt loading&quot; for more)', 'time': 1669852337, 'resto': 1856791}, {'no': 1872896, 'now': '12/02/22(Fri)17:45:36', 'name': 'Anonymous', 'com': '<a href=""#p1856791"" class=""quotelink"">&gt;&gt;1856791</a><br><a href=""#p1872427"" class=""quotelink"">&gt;&gt;1872427</a><br>Drink more coffee for boost', 'filename': 'emmm', 'ext': '.jpg', 'w': 1067, 'h': 1600, 'tn_w': 83, 'tn_h': 125, 'tim': 1670021136724400, 'time': 1670021136, 'md5': 'BySs2V9+iOXjJPSS+VzZ2g==', 'fsize': 252162, 'resto': 1856791}, {'no': 1874658, 'now': '12/10/22(Sat)18:44:24', 'name': 'Anonymous', 'com': '<a href=""#p1872896"" class=""quotelink"">&gt;&gt;1872896</a><br>get some carbs into you', 'filename': 'USA04', 'ext': '.jpg', 'w': 1024, 'h': 768, 'tn_w': 125, 'tn_h': 93, 'tim': 1670715864363200, 'time': 1670715864, 'md5': 'ReDBliq7JEKM+yqAIRxtsA==', 'fsize': 204696, 'resto': 1856791}]",1670715864,Bicycling Nutrition,
80,1868090,11/13/22(Sun)00:03:42,Anonymous,Was anyone here in attendance?<br>B-17 got kamikaze&#039;d by a P-63. <br>https://youtu.be/rfWd3yzd4vs<br>https://youtu.be/RLZyYjkn-6g<br>https://youtu.be/DctMfHEcWAo,Wings-over-Dallas-collision-678x381,.jpg,678,381,250,140,1668315822893424,1668315822,dMEjosLXIwouy5F92iChQw==,22681,0,0,0,dallas-airshow-crash,78,16,73.0,15.0,"[{'no': 1873493, 'now': '12/05/22(Mon)07:01:27', 'name': 'Anonymous', 'com': '<a href=""#p1872141"" class=""quotelink"">&gt;&gt;1872141</a><br>The Titan T-51 can use a Rotax horizontally-opposed 4-cylinder, a Mazda rotary, V-8 or BMW V-10/V-12.', 'time': 1670241687, 'resto': 1868090}, {'no': 1874444, 'now': '12/09/22(Fri)11:52:56', 'name': 'Anonymous', 'filename': '5e33513b8b9bc69fbd26a50030076b4efadb959a', 'ext': '.jpg', 'w': 2200, 'h': 1214, 'tn_w': 125, 'tn_h': 68, 'tim': 1670604776250400, 'time': 1670604776, 'md5': 'lDyMPt5fiz8Ppy1hutIS8g==', 'fsize': 215849, 'resto': 1868090}, {'no': 1874483, 'now': '12/09/22(Fri)17:35:38', 'name': 'Anonymous', 'com': '<a href=""#p1874444"" class=""quotelink"">&gt;&gt;1874444</a><br>Great pic. Any ones of this quality taken of the guy falling out the back of the plane?', 'time': 1670625338, 'resto': 1868090}, {'no': 1874627, 'now': '12/10/22(Sat)16:21:25', 'name': 'Anonymous', 'com': '<a href=""#p1874444"" class=""quotelink"">&gt;&gt;1874444</a><br>This wouldn&#039;t have happened if he had gunners', 'time': 1670707285, 'resto': 1868090}, {'no': 1874654, 'now': '12/10/22(Sat)18:28:29', 'name': 'Anonymous', 'com': 'Fly planes long enough things like this happen, you got to let em&#039; go', 'time': 1670714909, 'resto': 1868090}]",1670714909,Dallas Airshow Crash,
81,1870065,11/20/22(Sun)16:48:58,Anonymous,"<span class=""quote"">&gt;just bought a busted rigid mtb from the 90s because paki deliveroos from my town ride bikes like this</span><br><br>I just wish I had friends now. Ti ride centuries with them.",atala-bird-bicikl-slika-57026347,.jpg,919,517,250,140,1668980938067485,1668980938,iPE9KXBsPbpC1R0MEfzYYA==,105237,0,0,0,why-am-i-autistic,12,3,7.0,3.0,"[{'no': 1870578, 'now': '11/22/22(Tue)21:16:02', 'name': 'Anonymous', 'com': '<a href=""#p1870216"" class=""quotelink"">&gt;&gt;1870216</a><br>nice, some good parts on there<br>and the fork ends seem briddy strong', 'time': 1669169762, 'resto': 1870065}, {'no': 1871012, 'now': '11/24/22(Thu)15:25:52', 'name': 'Anonymous', 'com': '<a href=""#p1870257"" class=""quotelink"">&gt;&gt;1870257</a><br>Metric centuries', 'time': 1669321552, 'resto': 1870065}, {'no': 1872090, 'now': '11/28/22(Mon)19:12:34', 'name': 'Anonymous', 'com': '<a href=""#p1870065"" class=""quotelink"">&gt;&gt;1870065</a><br>looks like a fun bike<br>these 90s shitboxes are tanks trust me itl clean up and be good as new im doing my first old bike resto rn too and its easier than i was expecting<br>youtube tutorial how to dismantle a componant order whatever tools you need (dont overpay for fancy stuff like parktool just get stuff from aliexpress or second hand) and work your way through the bike till the whole thing is in pieces<br>give everything a thourough clean (tutorials for that if needed) relube reassemble<br>some stuff might need replacing entirely like cables tyres or broken plastics like shifters<br>shel be good as new and youl either have a sweet bike or you can flip it for a nice profit and repeat<br><a href=""#p1870216"" class=""quotelink"">&gt;&gt;1870216</a><br>sex', 'time': 1669680754, 'resto': 1870065}, {'no': 1873110, 'now': '12/03/22(Sat)14:43:20', 'name': 'Anonymous', 'com': '<a href=""#p1870158"" class=""quotelink"">&gt;&gt;1870158</a><br>thats a sweet group', 'time': 1670096600, 'resto': 1870065}, {'no': 1874612, 'now': '12/10/22(Sat)13:57:34', 'name': 'Anonymous', 'com': '<a href=""#p1870065"" class=""quotelink"">&gt;&gt;1870065</a><br>Shy a fucking Atala stronzo?<br><br>Also, you should have settled for an 8 speed with at least 135mm spacing in the dropouts', 'time': 1670698654, 'resto': 1870065}]",1670698654,Why am I autistic,
82,1874603,12/10/22(Sat)13:06:33,Anonymous,My fellow Amerifats what do you think is the future of i73 and i74. Will I73 ever be built outside of North Carolina?,url(56),.jpg,344,480,179,250,1670695593596048,1670695593,WRVczVpswkEZO4N2ftRJXQ==,22439,0,0,0,my-fellow-amerifats-what-do-you-think-is-the,0,0,,,,1670695593,,
83,1874529,12/10/22(Sat)00:11:17,Anonymous,Now that the Boeing 747 is finally dead what is the future of aviation?,B-747_Iberia,.jpg,2362,1772,250,187,1670649077612940,1670649077,fW/Y5QKoqwEe0hXCUZ7gFA==,263942,0,0,0,now-that-the-boeing-747-is-finally-dead-what-is,7,2,2.0,0.0,"[{'no': 1874541, 'now': '12/10/22(Sat)04:19:36', 'name': 'Anonymous', 'com': '<a href=""#p1874529"" class=""quotelink"">&gt;&gt;1874529</a><br>Imagine a twinjet stamping on a flight schedule, forever.', 'time': 1670663976, 'resto': 1874529}, {'no': 1874548, 'now': '12/10/22(Sat)05:26:32', 'name': 'Anonymous', 'filename': 'trebuchet', 'ext': '.gif', 'w': 336, 'h': 252, 'tn_w': 125, 'tn_h': 93, 'tim': 1670667992832239, 'time': 1670667992, 'md5': 'I+uA5eoghUVqt38fFMD/Tg==', 'fsize': 3070275, 'resto': 1874529}, {'no': 1874580, 'now': '12/10/22(Sat)10:34:10', 'name': 'Anonymous', 'com': '747 MAX', 'time': 1670686450, 'resto': 1874529}, {'no': 1874596, 'now': '12/10/22(Sat)12:23:03', 'name': 'Anonymous', 'com': 'A322s and 737 MAX 11s', 'time': 1670692983, 'resto': 1874529}, {'no': 1874600, 'now': '12/10/22(Sat)12:45:09', 'name': 'Anonymous', 'com': '<a href=""#p1874529"" class=""quotelink"">&gt;&gt;1874529</a>', 'filename': 'file', 'ext': '.png', 'w': 1100, 'h': 619, 'tn_w': 125, 'tn_h': 70, 'tim': 1670694309443840, 'time': 1670694309, 'md5': 'IeX6I/GixQzHFFpxWqYyUA==', 'fsize': 722705, 'resto': 1874529}]",1670694309,,
