,no,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,bumplimit,imagelimit,semantic_url,custom_spoiler,replies,images,omitted_posts,omitted_images,last_replies,last_modified,trip
110,246111294,12/09/22(Fri)18:54:32,Anonymous,Sword Art Online,Now THIS is what mogging looks like.,1568222815028,.png,1038,1500,173,250,1670630072365475,1670630072,aj/DF//c3fNzavh0jqDJQg==,2497832,0,0,0,sword-art-online,1,19,12,14.0,9.0,"[{'no': 246112684, 'now': '12/09/22(Fri)19:45:24', 'name': 'Anonymous', 'com': '<a href=""#p246112513"" class=""quotelink"">&gt;&gt;246112513</a><br>ah shit you&#039;ve done it now<br>*gulp*<br>I WANT TO LICK SUGU ALL OVER<br>i WANT TO GIVE HER WHOLE BODY A BATH WITH ONLY MY TONGUE!', 'filename': '1647503433781', 'ext': '.gif', 'w': 329, 'h': 331, 'tn_w': 124, 'tn_h': 125, 'tim': 1670633124503132, 'time': 1670633124, 'md5': '5JI6lNkr0IWBbF7Kapr9YA==', 'fsize': 96157, 'resto': 246111294}, {'no': 246113284, 'now': '12/09/22(Fri)20:06:48', 'name': 'Anonymous', 'com': '<a href=""#p246111294"" class=""quotelink"">&gt;&gt;246111294</a><br>Both are build for hot lesbian sex.', 'time': 1670634408, 'resto': 246111294}, {'no': 246113419, 'now': '12/09/22(Fri)20:11:25', 'name': 'Anonymous', 'com': 'Which sword is your favorite?<br>For me, it&#039;s the Dark Repulser.', 'filename': 'Kirito', 'ext': '.png', 'w': 360, 'h': 450, 'tn_w': 100, 'tn_h': 125, 'tim': 1670634685151119, 'time': 1670634685, 'md5': 'pfD8/mGQ6g7gQ7atX1mzyA==', 'fsize': 285102, 'resto': 246111294}, {'no': 246113638, 'now': '12/09/22(Fri)20:19:13', 'name': 'Anonymous', 'com': '<a href=""#p246113419"" class=""quotelink"">&gt;&gt;246113419</a><br>is that the shit one that shattered?', 'time': 1670635153, 'resto': 246111294}, {'no': 246113680, 'now': '12/09/22(Fri)20:20:41', 'name': 'Anonymous', 'com': '<a href=""#p246111294"" class=""quotelink"">&gt;&gt;246111294</a>', 'filename': '0037', 'ext': '.jpg', 'w': 844, 'h': 1200, 'tn_w': 87, 'tn_h': 125, 'tim': 1670635241744713, 'time': 1670635241, 'md5': 'oU4k8LoAVhsPIn3n5RUzZQ==', 'fsize': 246507, 'resto': 246111294, 'spoiler': 1}]",1670635241,
111,246081014,12/08/22(Thu)21:26:49,Anonymous,,"<span class=""quote"">&gt;Has a curse that means she has to have sex because semen crystallises some poison or another that builds up in her body and would kill her if left to itself, after which she just voids her bowels of the crystal</span><br><span class=""quote"">&gt;Has to be done regularly, so whenever she goes to a new town, she usually gets herself into a couple of gangbangs</span><br><span class=""quote"">&gt;Isn&#039;t picky at all about who fucks her, hence orcs, goblins, beastman and ugly bastards gangbang her</span><br><br>Is it REALLY impossible for alot of these Japanese authors and artists to not make elves be such easily dominated, submissive, weak and defeatable weaklings or outright sluts? I swear when ever a new fantasy manga or anime that is the magical fantasy setting featuring the magical fantasy races comes out. It more or less is going to depict elves as easily dominated and pathetic lame as fuck weaklings who managed to be effortlessly beaten, conquered or even raped by ugly out-of-shape unhealthy unfit men straight out of a trashy NTR doujin. Do the Japs really cannot stand the idea or thought someone, let alone a fantasy race is better than themselves and everyone has to worship their oriental dicks for the cheap harem tomfoolery? Modern nip isekai is a bane for fantasy series, they even made a fucking lich isekai boring.",1670294477435250,.png,1920,1080,250,140,1670552809738879,1670552809,CLuOmbaYEsmFPp0rNo4JPw==,1983144,0,0,0,has-a-curse-that-means-she-has-to-have-sex,1,456,51,451.0,51.0,"[{'no': 246112526, 'now': '12/09/22(Fri)19:39:09', 'name': 'Anonymous', 'com': '<a href=""#p246112286"" class=""quotelink"">&gt;&gt;246112286</a><br>naruto used to be banned on /a/, shitting on populat anime was always a thing<br>you are clearly a newfag', 'time': 1670632749, 'resto': 246081014}, {'no': 246112696, 'now': '12/09/22(Fri)19:45:50', 'name': 'Anonymous', 'com': '<a href=""#p246112286"" class=""quotelink"">&gt;&gt;246112286</a><br>Newfag, popular shows always have a large obnoxious fanbase of faggots who keep overpraising and shilling their shows. Why do you think Shounen and other shit like Gundam Seed was banned here? Shit like Chainsaw Man and MT are the same except in the modern day, with their fanbases saying how they&#039;re the greatest show/manga/whatever of all time and it&#039;s way better and thought-provoking than whatever you&#039;re watching.', 'time': 1670633150, 'resto': 246081014}, {'no': 246112959, 'now': '12/09/22(Fri)19:54:32', 'name': 'Anonymous', 'com': '<a href=""#p246112696"" class=""quotelink"">&gt;&gt;246112696</a><br>I guess I unfortunately just see things through a political lens now - if feminists hate it because it portrays attractive females and ecchi, pandering to the &quot;male gaze&quot;, then I like it.<br>You wouldn&#039;t watch these shows with your family. So can they really be considered mainstream enough to deserve any hate on 4chan?<br>reddit and twitter still shits on Rudeous for being a terrible evil pedophile. it&#039;s basically a lolicon show, not the sort of thing 4chan should hate on.<br>They&#039;re not the Naruto equivalent is my argument. These shows aren&#039;t for kids like Naruto was.', 'time': 1670633672, 'resto': 246081014}, {'no': 246113177, 'now': '12/09/22(Fri)20:02:39', 'name': 'Anonymous', 'com': '<a href=""#p246112959"" class=""quotelink"">&gt;&gt;246112959</a><br>They&#039;re not made for kids, but its still full of annoying retards. MTfags were a lot more vocal and annoying before and while the anime was airing, so you might&#039;ve missed why there&#039;s people here on 4chan shitting on it. Chainsaw man had/has the same thing happening right now, of people constantly shilling it.<br>The fanbases are less of Naruto&#039;s fanbase and more like HxH&#039;s fanbase, except not ironic; or Gundam Seed&#039;s, except with less emoticons and roleplaying in the threads.', 'time': 1670634159, 'resto': 246081014}, {'no': 246113657, 'now': '12/09/22(Fri)20:19:49', 'name': 'Anonymous', 'com': '<a href=""#p246112454"" class=""quotelink"">&gt;&gt;246112454</a><br>Same. My mom can&#039;t keep her hands off dick.', 'time': 1670635189, 'resto': 246081014}]",1670635189,
112,246107831,12/09/22(Fri)17:02:39,Anonymous,opinion,i think strawberry icecream taste better than chocolate icecream,f849d27d3b13e1f43dfd291522f5c496,.jpg,1440,1080,250,187,1670623359033981,1670623359,ew5VckY03jrNOZbW4v2ugA==,144873,0,0,0,opinion,1,25,12,20.0,9.0,"[{'no': 246111667, 'now': '12/09/22(Fri)19:08:34', 'name': 'Anonymous', 'com': '<a href=""#p246111629"" class=""quotelink"">&gt;&gt;246111629</a><br>That sucks man.', 'time': 1670630914, 'resto': 246107831}, {'no': 246111814, 'now': '12/09/22(Fri)19:13:50', 'name': 'Anonymous', 'com': '<a href=""#p246111569"" class=""quotelink"">&gt;&gt;246111569</a><br>If I ever get a gf I will feed her so much strawberry ice cream', 'filename': '1580520920635', 'ext': '.jpg', 'w': 1800, 'h': 2000, 'tn_w': 112, 'tn_h': 125, 'tim': 1670631230745729, 'time': 1670631230, 'md5': 'nRzVlD1o2ubH+qgUBEP3cw==', 'fsize': 278387, 'resto': 246107831}, {'no': 246111862, 'now': '12/09/22(Fri)19:15:50', 'name': 'Anonymous', 'com': '<a href=""#p246111814"" class=""quotelink"">&gt;&gt;246111814</a><br>I&#039;m gonna try to keep that in mind too.', 'filename': '1203108349287', 'ext': '.gif', 'w': 700, 'h': 396, 'tn_w': 125, 'tn_h': 70, 'tim': 1670631350575480, 'time': 1670631350, 'md5': 'YSGWp7WLJwS0VC30m+b3dQ==', 'fsize': 924933, 'resto': 246107831}, {'no': 246113022, 'now': '12/09/22(Fri)19:56:56', 'name': 'Anonymous', 'com': '<a href=""#p246111814"" class=""quotelink"">&gt;&gt;246111814</a><br>Smug', 'time': 1670633816, 'resto': 246107831}, {'no': 246113655, 'now': '12/09/22(Fri)20:19:47', 'name': 'Anonymous', 'com': '<a href=""#p246113022"" class=""quotelink"">&gt;&gt;246113022</a><br>Smug because she knows you are staring at her massive tits', 'filename': '1611623709531', 'ext': '.jpg', 'w': 848, 'h': 1200, 'tn_w': 88, 'tn_h': 125, 'tim': 1670635187920965, 'time': 1670635187, 'md5': 'CF7XONwNw7wlJtKe+Y5zew==', 'fsize': 101093, 'resto': 246107831}]",1670635187,
113,246091763,12/09/22(Fri)06:51:37,Anonymous,Weekend Waifu Drawthread,,1481887853383,.png,960,691,250,179,1670586697842490,1670586697,VHEfcC//9mZ6lfK/Ih5idg==,853629,0,0,0,weekend-waifu-drawthread,1,120,64,115.0,63.0,"[{'no': 246112641, 'now': '12/09/22(Fri)19:43:41', 'name': 'Anonymous', 'com': '<a href=""#p246110593"" class=""quotelink"">&gt;&gt;246110593</a><br><a href=""#p246110628"" class=""quotelink"">&gt;&gt;246110628</a><br><a href=""#p246112325"" class=""quotelink"">&gt;&gt;246112325</a><br>Based, klaus is amazing', 'time': 1670633021, 'resto': 246091763}, {'no': 246112744, 'now': '12/09/22(Fri)19:47:37', 'name': 'Anonymous', 'com': '<a href=""#p246110593"" class=""quotelink"">&gt;&gt;246110593</a><br><a href=""#p246110710"" class=""quotelink"">&gt;&gt;246110710</a><br><a href=""#p246112325"" class=""quotelink"">&gt;&gt;246112325</a><br><a href=""#p246112641"" class=""quotelink"">&gt;&gt;246112641</a><br>I&#039;ll say in two hours, we&#039;ll do Klaus', 'time': 1670633257, 'resto': 246091763}, {'no': 246113054, 'now': '12/09/22(Fri)19:58:16', 'name': 'Anonymous', 'com': '<a href=""#p246112744"" class=""quotelink"">&gt;&gt;246112744</a><br>Make sure you do him hard, I&#039;ve heard he likes it rough.', 'time': 1670633896, 'resto': 246091763}, {'no': 246113167, 'now': '12/09/22(Fri)20:02:28', 'name': 'Anonymous', 'com': '<a href=""#p246097015"" class=""quotelink"">&gt;&gt;246097015</a><br>Also I found this after requesting. So also requesting this with wife.', 'filename': '20221209_160757', 'ext': '.jpg', 'w': 600, 'h': 902, 'tn_w': 83, 'tn_h': 125, 'tim': 1670634148544206, 'time': 1670634148, 'md5': 'kmv1mcrzzhHYNteJ2F/ZYg==', 'fsize': 62430, 'resto': 246091763, 'spoiler': 1}, {'no': 246113652, 'now': '12/09/22(Fri)20:19:39', 'name': 'Anonymous', 'com': '<a href=""#p246111022"" class=""quotelink"">&gt;&gt;246111022</a><br><a href=""#p246094296"" class=""quotelink"">&gt;&gt;246094296</a>', 'time': 1670635179, 'resto': 246091763}]",1670635179,
114,246112381,12/09/22(Fri)19:34:33,Anonymous,Keep Your Hands Off Eizouken!,Easy Breezy<br>Easy Breezy,1587153058939,.jpg,1000,1000,250,250,1670632473780657,1670632473,cN0hGeSLP8O8JjaxXK8tzQ==,288693,0,0,0,keep-your-hands-off-eizouken,1,8,2,3.0,0.0,"[{'no': 246113314, 'now': '12/09/22(Fri)20:07:49', 'name': 'Anonymous', 'com': '<a href=""#p246113034"" class=""quotelink"">&gt;&gt;246113034</a><br>Fuck off with your gay shit.', 'time': 1670634469, 'resto': 246112381}, {'no': 246113430, 'now': '12/09/22(Fri)20:11:45', 'name': 'Anonymous', 'com': '<a href=""#p246113230"" class=""quotelink"">&gt;&gt;246113230</a><br><span class=""quote"">&gt;Asakusa is the secret most fuckable girl</span><br><span class=""quote"">&gt;secret</span><br><br>What secret? She&#039;s openly the sexiest one. She&#039;s a weird midget with a funny voice.', 'filename': 'cfb3a_1487_74adda49_794ed291', 'ext': '.jpg', 'w': 640, 'h': 360, 'tn_w': 125, 'tn_h': 70, 'tim': 1670634705272588, 'time': 1670634705, 'md5': 'y4AWbyU+NKXBKiDqlvOT+g==', 'fsize': 91247, 'resto': 246112381}, {'no': 246113473, 'now': '12/09/22(Fri)20:13:19', 'name': 'Anonymous', 'com': '<a href=""#p246113295"" class=""quotelink"">&gt;&gt;246113295</a><br>go ahead and give a rebuttal to any of my points<br>I don&#039;t care the show sucks ass', 'time': 1670634799, 'resto': 246112381}, {'no': 246113551, 'now': '12/09/22(Fri)20:15:59', 'name': 'Anonymous', 'com': '<a href=""#p246113473"" class=""quotelink"">&gt;&gt;246113473</a><br>You are not owed (you)s', 'time': 1670634959, 'resto': 246112381}, {'no': 246113617, 'now': '12/09/22(Fri)20:18:31', 'name': 'Anonymous', 'com': '<a href=""#p246113473"" class=""quotelink"">&gt;&gt;246113473</a><br><span class=""quote"">&gt;go ahead and give a rebuttal to any of my points</span><br>Those are opinions, noy &quot;points&quot;. Really, you didn&#039;t argue. You presented no evidence.<br><br><span class=""quote"">&gt;god this show sucked</span><br>God hasn&#039;t been proven to exist.<br><span class=""quote"">&gt;all their anime got worse and worse</span><br>Even if that&#039;s true, so what? Are you saying there couldn&#039;t be a good show about a group of creatives that lose their touch?<br><span class=""quote"">&gt;the only reason anybody cared about their club was because some famous girl was in it</span><br>Which is social commentary.<br><span class=""quote"">&gt;the last anime they made sucked complete ass</span><br>Again, I disagree, but even if that was a fact, so what?<br><span class=""quote"">&gt;they took a cool setting and made it about making anime the most boring topic imaginable</span><br>Your dick stinks and you drink cum.', 'filename': 'ERxJFVzUcAAYa12', 'ext': '.jpg', 'w': 671, 'h': 1200, 'tn_w': 69, 'tn_h': 125, 'tim': 1670635111706909, 'time': 1670635111, 'md5': 'TLf3QtnYOx7vR4MAF1lYxA==', 'fsize': 352821, 'resto': 246112381}]",1670635111,
115,246108525,12/09/22(Fri)17:22:46,Anonymous,,Having not seen this show I&#039;m guessing its the story of a boy who is put into a very difficult situation and tries to deal with the best way he can. Am I right or wrong?,MV5BODZkZjUxNmEtMGEyOS00ZDY5LTkxZDMtZTJkZDBiZTkyOWRkXkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_,.jpg,425,600,177,250,1670624566367556,1670624566,KRnWbtsrBt7YAIq+mlJnrQ==,61522,0,0,0,having-not-seen-this-show-im-guessing-its-the,1,9,1,4.0,1.0,"[{'no': 246108868, 'now': '12/09/22(Fri)17:32:09', 'name': 'Anonymous', 'com': '<a href=""#p246108819"" class=""quotelink"">&gt;&gt;246108819</a><br>Also Im not from pol I swear but they use the sephirot from mystic jewish shit so its jewish', 'time': 1670625129, 'resto': 246108525}, {'no': 246108995, 'now': '12/09/22(Fri)17:36:04', 'name': 'Anonymous', 'com': '<a href=""#p246108819"" class=""quotelink"">&gt;&gt;246108819</a><br>Even before watching the show I always felt the mechs looked way too monstrous to be robots.', 'time': 1670625364, 'resto': 246108525}, {'no': 246109902, 'now': '12/09/22(Fri)18:06:09', 'name': 'Anonymous', 'com': '<a href=""#p246108525"" class=""quotelink"">&gt;&gt;246108525</a><br>Something about giant robots killing giant aliens <br>Trash show', 'time': 1670627169, 'resto': 246108525}, {'no': 246111962, 'now': '12/09/22(Fri)19:19:23', 'name': 'Anonymous', 'com': '<a href=""#p246108525"" class=""quotelink"">&gt;&gt;246108525</a><br>I mean, a good majority of the shows in existence can be summarized in the same way.', 'time': 1670631563, 'resto': 246108525}, {'no': 246113610, 'now': '12/09/22(Fri)20:18:11', 'name': 'Anonymous', 'com': '<a href=""#p246108770"" class=""quotelink"">&gt;&gt;246108770</a><br>Fuck, I wish I was Pen Pen.', 'time': 1670635091, 'resto': 246108525}]",1670635091,
116,246073217,12/08/22(Thu)17:28:38,Anonymous,Do It Yourself!!,What are your guesses for the final two episodes? I think 11 will cover the tree house and 12 will focus on Purin and Serufu working on a project by themselves at home,1669842103646228,.webm,326,714,114,249,1670538518241227,1670538518,5Ii2suJLTVgcwsR72HAz4A==,364402,0,0,0,do-it-yourself,1,123,54,118.0,52.0,"[{'no': 246111885, 'now': '12/09/22(Fri)19:16:45', 'name': 'Anonymous', 'com': '<a href=""#p246111820"" class=""quotelink"">&gt;&gt;246111820</a><br>Miku (aka Purin) is for passionate sex-crazed affair on the side.<br>Takumi is for marriage.', 'time': 1670631405, 'resto': 246073217}, {'no': 246112014, 'now': '12/09/22(Fri)19:21:35', 'name': 'Anonymous', 'com': '<a href=""#p246111885"" class=""quotelink"">&gt;&gt;246111885</a><br>Takumi is for the streets', 'time': 1670631695, 'resto': 246073217}, {'no': 246112923, 'now': '12/09/22(Fri)19:53:21', 'name': 'Anonymous', 'com': '<a href=""#p246101731"" class=""quotelink"">&gt;&gt;246101731</a><br><span class=""quote"">&gt;How could it &quot;get bad&quot;?</span><br>It might not stick the landing', 'time': 1670633601, 'resto': 246073217}, {'no': 246113537, 'now': '12/09/22(Fri)20:15:38', 'name': 'Anonymous', 'com': '<a href=""#p246088963"" class=""quotelink"">&gt;&gt;246088963</a>', 'filename': '1651557334694', 'ext': '.jpg', 'w': 1200, 'h': 800, 'tn_w': 125, 'tn_h': 83, 'tim': 1670634938643011, 'time': 1670634938, 'md5': 'F3Rkx/J5HueKCbRUsesQZw==', 'fsize': 473264, 'resto': 246073217}, {'no': 246113588, 'now': '12/09/22(Fri)20:17:12', 'name': 'Anonymous', 'com': '<a href=""#p246113537"" class=""quotelink"">&gt;&gt;246113537</a><br>masterpiece', 'filename': '1662913245406475', 'ext': '.jpg', 'w': 672, 'h': 429, 'tn_w': 125, 'tn_h': 79, 'tim': 1670635032892474, 'time': 1670635032, 'md5': '8R8gPNe+EA7H1UC9IC0x1g==', 'fsize': 147817, 'resto': 246073217}]",1670635032,
117,246099272,12/09/22(Fri)11:56:11,Anonymous,,How the fuck do you get out of this situation?,1670593381488,.jpg,686,520,249,189,1670604971558981,1670604971,gmN4oWGb6ekiLraKWa3lTQ==,112181,0,0,0,how-the-fuck-do-you-get-out-of-this-situation,1,44,6,39.0,6.0,"[{'no': 246108579, 'now': '12/09/22(Fri)17:24:13', 'name': 'Anonymous', 'com': '<a href=""#p246107573"" class=""quotelink"">&gt;&gt;246107573</a><br>I had to push her butt.', 'time': 1670624653, 'resto': 246099272}, {'no': 246111806, 'now': '12/09/22(Fri)19:13:28', 'name': 'Anonymous', 'com': '<a href=""#p246108579"" class=""quotelink"">&gt;&gt;246108579</a><br>Did she like it?', 'time': 1670631208, 'resto': 246099272}, {'no': 246112335, 'now': '12/09/22(Fri)19:33:06', 'name': 'Anonymous', 'com': '<a href=""#p246111806"" class=""quotelink"">&gt;&gt;246111806</a><br>She was highly amused.', 'time': 1670632386, 'resto': 246099272}, {'no': 246112935, 'now': '12/09/22(Fri)19:53:47', 'name': 'Anonymous', 'com': '<a href=""#p246099272"" class=""quotelink"">&gt;&gt;246099272</a><br>by getting into it', 'time': 1670633627, 'resto': 246099272}, {'no': 246113574, 'now': '12/09/22(Fri)20:16:46', 'name': 'Anonymous', 'com': '<a href=""#p246112335"" class=""quotelink"">&gt;&gt;246112335</a><br>Did you push a finger in?', 'time': 1670635006, 'resto': 246099272}]",1670635006,
118,246104979,12/09/22(Fri)15:15:59,Anonymous,Dumb Prefect is the best romcom,And Poemu is the best tsundere ever written.,65480058,.jpg,1115,1600,174,250,1670616959243375,1670616959,Tmt/I90DSSDo252P45p8yA==,841461,0,0,0,dumb-prefect-is-the-best-romcom,1,31,7,26.0,7.0,"[{'no': 246112803, 'now': '12/09/22(Fri)19:49:27', 'name': 'Anonymous', 'com': '<a href=""#p246104979"" class=""quotelink"">&gt;&gt;246104979</a><br>My problem with Dumb Prefect is how every side character is more interesting than Sakuradaimon. Even the one off characters seem a little more multidimensional', 'time': 1670633367, 'resto': 246104979}, {'no': 246112813, 'now': '12/09/22(Fri)19:49:47', 'name': 'Anonymous', 'com': '<a href=""#p246104979"" class=""quotelink"">&gt;&gt;246104979</a><br>Really hope this one doesn&#039;t end up finishing up in the next couple chapters like Tedama is. Running out of quality romcoms and others like whistleslut are monthly.', 'time': 1670633387, 'resto': 246104979}, {'no': 246112849, 'now': '12/09/22(Fri)19:50:55', 'name': 'Anonymous', 'com': '<a href=""#p246106976"" class=""quotelink"">&gt;&gt;246106976</a><br>wasn&#039;t he really popular with women while in the library though?', 'time': 1670633455, 'resto': 246104979}, {'no': 246113336, 'now': '12/09/22(Fri)20:08:37', 'name': 'Anonymous', 'com': '<a href=""#p246112849"" class=""quotelink"">&gt;&gt;246112849</a><br>Sure, but any woman that approaches him in the library earns his immediate disdain because they&#039;re disrespecting library culture', 'time': 1670634517, 'resto': 246104979}, {'no': 246113560, 'now': '12/09/22(Fri)20:16:13', 'name': 'Anonymous', 'com': '<a href=""#p246104979"" class=""quotelink"">&gt;&gt;246104979</a><br>Too many cartoonish characters in this manga.', 'time': 1670634973, 'resto': 246104979}]",1670634973,
119,246095778,12/09/22(Fri)09:48:19,Anonymous,To Love Ru thread,Lala Satalin Deviluke is a miracle of the universe.,1491946932306,.png,1399,1761,198,250,1670597299860386,1670597299,ap/RouiLqylPQAiDw6E+Gg==,2200666,0,0,0,to-love-ru-thread,1,50,30,45.0,26.0,"[{'no': 246111696, 'now': '12/09/22(Fri)19:09:45', 'name': 'Anonymous', 'com': '<a href=""#p246095778"" class=""quotelink"">&gt;&gt;246095778</a><br>Indeed she is', 'time': 1670630985, 'resto': 246095778}, {'no': 246112207, 'now': '12/09/22(Fri)19:28:40', 'name': 'Anonymous', 'com': '<a href=""#p246107035"" class=""quotelink"">&gt;&gt;246107035</a><br><a href=""#p246111617"" class=""quotelink"">&gt;&gt;246111617</a><br>i wish i was her brother.', 'filename': '1669352321231', 'ext': '.png', 'w': 992, 'h': 1403, 'tn_w': 88, 'tn_h': 125, 'tim': 1670632120366239, 'time': 1670632120, 'md5': 'DKfcIFj6Y2dpBA0ECUe7Uw==', 'fsize': 982229, 'resto': 246095778}, {'no': 246112270, 'now': '12/09/22(Fri)19:30:49', 'name': 'Anonymous', 'com': 'loli lala', 'filename': '5(4)', 'ext': '.jpg', 'w': 984, 'h': 1400, 'tn_w': 87, 'tn_h': 125, 'tim': 1670632249481077, 'time': 1670632249, 'md5': 'XxCXleeVaAo2YchIHFghAQ==', 'fsize': 468444, 'resto': 246095778, 'spoiler': 1}, {'no': 246113021, 'now': '12/09/22(Fri)19:56:56', 'name': 'Anonymous', 'com': '<a href=""#p246111639"" class=""quotelink"">&gt;&gt;246111639</a>', 'filename': '1556526580216', 'ext': '.jpg', 'w': 959, 'h': 1400, 'tn_w': 85, 'tn_h': 125, 'tim': 1670633816415530, 'time': 1670633816, 'md5': 'Cv1OdVR4006M7mxU1MXwAg==', 'fsize': 699042, 'resto': 246095778}, {'no': 246113538, 'now': '12/09/22(Fri)20:15:39', 'name': 'Anonymous', 'filename': '1542521992147', 'ext': '.jpg', 'w': 1947, 'h': 1394, 'tn_w': 124, 'tn_h': 89, 'tim': 1670634939715533, 'time': 1670634939, 'md5': 'EEcXTjrTlyG2Gsk+lsF+jA==', 'fsize': 356390, 'resto': 246095778}]",1670634939,
120,246112523,12/09/22(Fri)19:39:07,Anonymous,Would Bleach be even better if Ichigo was a girl?,,73955CDE-BE6E-45F1-9118-7735C4226E7E,.jpg,1720,2480,173,249,1670632747136546,1670632747,OTBxFL2nOXCFgJJsirYg+Q==,2716936,0,0,0,would-bleach-be-even-better-if-ichigo-was-a-girl,1,3,0,,,"[{'no': 246113299, 'now': '12/09/22(Fri)20:07:17', 'name': 'Anonymous', 'com': '<a href=""#p246112523"" class=""quotelink"">&gt;&gt;246112523</a><br>Imagine all the NTR doujins with Grimmjow and FEMchigo.', 'time': 1670634437, 'resto': 246112523}, {'no': 246113333, 'now': '12/09/22(Fri)20:08:30', 'name': 'Anonymous', 'com': '<a href=""#p246112523"" class=""quotelink"">&gt;&gt;246112523</a><br>Would she have a male Harem?', 'time': 1670634510, 'resto': 246112523}, {'no': 246113510, 'now': '12/09/22(Fri)20:14:42', 'name': 'Anonymous', 'com': '<a href=""#p246113299"" class=""quotelink"">&gt;&gt;246113299</a><br><span class=""quote"">&gt;Male Orhime sleeping while female Ichigo is getting railed next to him in bed</span><br>H-hot.', 'time': 1670634882, 'resto': 246112523}]",1670634882,
121,246111968,12/09/22(Fri)19:19:41,Anonymous,Kimetsu no Yaiba,New SSV pv in ~12 hours,1667178168824449,.png,747,1200,155,250,1670631581802429,1670631581,Q6tX1dLfmOIL+hbsfp7wBw==,1512706,0,0,0,kimetsu-no-yaiba,1,4,1,,,"[{'no': 246112089, 'now': '12/09/22(Fri)19:24:12', 'name': 'Anonymous', 'com': '<a href=""#p246111968"" class=""quotelink"">&gt;&gt;246111968</a><br><span class=""quote"">&gt;That pic</span><br>kek', 'time': 1670631852, 'resto': 246111968}, {'no': 246112272, 'now': '12/09/22(Fri)19:30:52', 'name': 'Anonymous', 'com': '<a href=""#p246111968"" class=""quotelink"">&gt;&gt;246111968</a><br>Time for the worst UMs', 'time': 1670632252, 'resto': 246111968}, {'no': 246113472, 'now': '12/09/22(Fri)20:13:18', 'name': 'Anonymous', 'com': 'Ready for more Mui', 'filename': 'FYWHRNEaMAA0ElQ', 'ext': '.jpg', 'w': 1440, 'h': 2048, 'tn_w': 87, 'tn_h': 125, 'tim': 1670634798015068, 'time': 1670634798, 'md5': 'h7vIiuIeDlagwz57JrKWtw==', 'fsize': 376186, 'resto': 246111968}, {'no': 246113506, 'now': '12/09/22(Fri)20:14:40', 'name': 'Anonymous', 'com': 'Gakuen TL<br>https://imgur.com/a/9t2EE70<br>https://imgur.com/a/0iAMgKw', 'time': 1670634880, 'resto': 246111968}]",1670634880,
122,246112859,12/09/22(Fri)19:51:10,Anonymous,,Is it true that all tsunderes are weak to <s>anal</s>,1639230242537,.jpg,2531,3591,176,250,1670633470715139,1670633470,LLpIZgqZaih4QmihGe6RIQ==,734487,0,0,0,is-it-true-that-all-tsunderes-are-weak-to-anal,1,3,0,,,"[{'no': 246112960, 'now': '12/09/22(Fri)19:54:33', 'name': 'Anonymous', 'com': '<a href=""#p246112859"" class=""quotelink"">&gt;&gt;246112859</a><br>Fuck off cumbrain', 'time': 1670633673, 'resto': 246112859}, {'no': 246113390, 'now': '12/09/22(Fri)20:10:25', 'name': 'Anonymous', 'com': '<a href=""#p246112859"" class=""quotelink"">&gt;&gt;246112859</a><br>Anal is for literal faggots', 'time': 1670634625, 'resto': 246112859}, {'no': 246113491, 'now': '12/09/22(Fri)20:14:03', 'name': 'Anonymous', 'com': 'No, they&#039;re weak to nakadashi', 'time': 1670634843, 'resto': 246112859}]",1670634843,
123,246112303,12/09/22(Fri)19:32:05,Anonymous,monogatari,Sodachi Fiasco is the peak of monogatari series,sodachi (125),.jpg,922,1200,192,250,1670632325136060,1670632325,EKlThgn/cr33ro2IM2/EHw==,95557,0,0,0,monogatari,1,1,1,,,"[{'no': 246113477, 'now': '12/09/22(Fri)20:13:28', 'name': 'Anonymous', 'com': '<a href=""#p246112303"" class=""quotelink"">&gt;&gt;246112303</a><br>Sodachi Fiasco is peak Nisio more than peak Monogatari, it plays like a spin-off and Sodachi herself is a unique character that could very well be in another novel like Zaregoto instead of Monogatari. I would love to see it adapted though (even if it was in the manga somehow).', 'filename': 'FiZAAOqUYAACedh', 'ext': '.jpg', 'w': 4096, 'h': 1648, 'tn_w': 125, 'tn_h': 50, 'tim': 1670634808592207, 'time': 1670634808, 'md5': 'hKz4V+JWkm+2Qt0U4CvxMQ==', 'fsize': 425579, 'resto': 246112303}]",1670634808,
