,no,sticky,closed,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,capcode,semantic_url,replies,images,last_modified,country,bumplimit,imagelimit,country_name,omitted_posts,omitted_images,last_replies,trip
114,174844453,,,12/10/22(Sat)06:46:05,Anonymous,/brit/,American virgin edition,1662782872009826,.jpg,625,381,250,152,1670672765785628,1670672765,mjBcW8H/o1+h0q5ngXRLNQ==,58289,0,,brit,0,0,1670672765,GB,0.0,0.0,United Kingdom,,,,
115,174843087,,,12/10/22(Sat)05:59:12,Anonymous,,Young Turks here think it&#039;s cool to be bad at school. Are all muslims like this?,1647904037064,.png,849,466,249,137,1670669952267841,1670669952,6JnGf0hBQxczhFNLgEr0vg==,420787,0,,young-turks-here-think-its-cool-to-be-bad-at,32,5,1670672673,DE,0.0,0.0,Germany,27.0,4.0,"[{'no': 174844044, 'now': '12/10/22(Sat)06:32:56', 'name': 'Anonymous', 'com': '<a href=""#p174843087"" class=""quotelink"">&gt;&gt;174843087</a><br>why turks in germany are more islamic than zoomers here who fuck allah on a daily basis?', 'time': 1670671976, 'resto': 174843087, 'country': 'TR', 'country_name': 'Turkey'}, {'no': 174844183, 'now': '12/10/22(Sat)06:37:54', 'name': 'Anonymous', 'com': '<a href=""#p174843087"" class=""quotelink"">&gt;&gt;174843087</a><br>Learning is fun. School pretty much kill all the fun and joy of it over the years. It&#039;s why there&#039;s kids who like it but just get bored of it, especially when they can&#039;t &quot;go ahead&quot; in the content or he school has no gifted/higher stream program.<br><br>I learned from talking to my teacher and tutors then ever sitting in those classrooms.', 'filename': 'SpotlessHealthyHoneyeater-size_restricted', 'ext': '.gif', 'w': 435, 'h': 250, 'tn_w': 124, 'tn_h': 71, 'tim': 1670672274534269, 'time': 1670672274, 'md5': '1WGBQBuDKWuJwRkBbFmr1Q==', 'fsize': 2405328, 'resto': 174843087, 'country': 'CA', 'country_name': 'Canada'}, {'no': 174844218, 'now': '12/10/22(Sat)06:38:55', 'name': 'Anonymous', 'com': '<a href=""#p174843196"" class=""quotelink"">&gt;&gt;174843196</a><br>It&#039;s funny because even the Somali are doing okay.', 'time': 1670672335, 'resto': 174843087, 'country': 'CA', 'country_name': 'Canada'}, {'no': 174844309, 'now': '12/10/22(Sat)06:41:46', 'name': 'Anonymous', 'com': '<a href=""#p174843656"" class=""quotelink"">&gt;&gt;174843656</a><br>based', 'time': 1670672506, 'resto': 174843087, 'country': 'CL', 'country_name': 'Chile'}, {'no': 174844395, 'now': '12/10/22(Sat)06:44:33', 'name': 'Anonymous', 'com': '<a href=""#p174844017"" class=""quotelink"">&gt;&gt;174844017</a><br>Weird way to compliment my observational prowess', 'time': 1670672673, 'resto': 174843087, 'country': 'BG', 'country_name': 'Bulgaria'}]",
116,174844087,,,12/10/22(Sat)06:34:34,Anonymous,,"<span class=""quote"">&gt;MI...Mi-MI-MIKURU BEAMU!!!</span>",565,.png,600,800,187,250,1670672074553763,1670672074,jZ7tml7rSZ8eJUPJiKR0yA==,22032,0,,mimimimikuru-beamu,2,1,1670672671,RU,0.0,0.0,Russian Federation,,,"[{'no': 174844181, 'now': '12/10/22(Sat)06:37:51', 'name': 'Anonymous', 'com': 'bros, why is soybooru down?', 'filename': '1666891268416235', 'ext': '.png', 'w': 299, 'h': 358, 'tn_w': 104, 'tn_h': 125, 'tim': 1670672271893462, 'time': 1670672271, 'md5': 'm/ADm3FQN84Eyp+l2vK+kQ==', 'fsize': 2930, 'resto': 174844087, 'country': 'GB', 'country_name': 'United Kingdom'}, {'no': 174844394, 'now': '12/10/22(Sat)06:44:31', 'name': 'Anonymous', 'com': '<a href=""#p174844087"" class=""quotelink"">&gt;&gt;174844087</a><br>Be brave.<br>https://www.youtube.com/watch?v=UJ7<wbr>SmCLkSDs', 'time': 1670672671, 'resto': 174844087, 'country': 'JP', 'country_name': 'Japan'}]",
117,174841390,,,12/10/22(Sat)04:52:28,Anonymous,,Why do 5% of Shia have as much power and influence as 95% of Sunni ?,2525697,.jpg,1024,894,250,218,1670665948050521,1670665948,8r3Jp2qY9656qh3JlPK3Vg==,360038,0,,why-do-5-of-shia-have-as-much-power-and-influence,5,1,1670672658,FR,0.0,0.0,France,,,"[{'no': 174841512, 'now': '12/10/22(Sat)04:57:48', 'name': 'Anonymous', 'com': '<a href=""#p174841390"" class=""quotelink"">&gt;&gt;174841390</a><br>Because like 80% of sunni are Unironic negros in Aperica, poo muslims in South Asian hell hole cunts Or jungle gooks they have zero power, zero civilization, zero influence', 'time': 1670666268, 'resto': 174841390, 'country': 'IN', 'country_name': 'India'}, {'no': 174841557, 'now': '12/10/22(Sat)04:59:39', 'name': 'Anonymous', 'com': 'Iraqi Shias are lower than Sunnis in everything<br><br>t. Shia', 'time': 1670666379, 'resto': 174841390, 'country': 'IQ', 'country_name': 'Iraq'}, {'no': 174841643, 'now': '12/10/22(Sat)05:03:25', 'name': 'Anonymous', 'com': '<a href=""#p174841390"" class=""quotelink"">&gt;&gt;174841390</a><br>Because Allahs kingdom is above, whereas in this world imperfect material greed and power reign. The Sunni will have to explain themselves before Allah, I do not pretend to know Allah well enough to know his judgement, but I do know I wouldn’t want to be them.', 'time': 1670666605, 'resto': 174841390, 'country': 'CA', 'country_name': 'Canada'}, {'no': 174842805, 'now': '12/10/22(Sat)05:48:01', 'name': 'Anonymous', 'com': '<a href=""#p174841643"" class=""quotelink"">&gt;&gt;174841643</a><br>Wow', 'time': 1670669281, 'resto': 174841390, 'country': 'FR', 'country_name': 'France'}, {'no': 174844386, 'now': '12/10/22(Sat)06:44:18', 'name': 'Anonymous', 'com': '<a href=""#p174841390"" class=""quotelink"">&gt;&gt;174841390</a><br>Despite all the propaganda, they can&#039;t escape the fact that the school of Ahlul Bayt is the truth.', 'filename': 'images (57)', 'ext': '.jpg', 'w': 496, 'h': 619, 'tn_w': 100, 'tn_h': 124, 'tim': 1670672658514002, 'time': 1670672658, 'md5': 'ZT0sg8q6wPkQH8pjIbNWxg==', 'fsize': 25888, 'resto': 174841390, 'country': 'EG', 'country_name': 'Egypt'}]",
118,174844103,,,12/10/22(Sat)06:35:01,Anonymous,Finnish girl?,"Which one is better, is it left or right?<br>They are both native Finns",cap,.webm,412,360,249,218,1670672101085773,1670672101,suza77t39HEgGpT+lkCa/g==,301130,0,,finnish-girl,2,0,1670672651,FI,0.0,0.0,Finland,,,"[{'no': 174844147, 'now': '12/10/22(Sat)06:36:29', 'name': 'Ryan', 'com': '<a href=""#p174844103"" class=""quotelink"">&gt;&gt;174844103</a><br>They both look like trannies ngl<br>And the overall whoriness is disgusting', 'time': 1670672189, 'resto': 174844103, 'country': 'JO', 'trip': '!!Ub4xTyZK81e', 'country_name': 'Jordan'}, {'no': 174844384, 'now': '12/10/22(Sat)06:44:11', 'name': 'Anonymous', 'com': '<a href=""#p174844103"" class=""quotelink"">&gt;&gt;174844103</a><br>Right looks too slutty but it&#039;s probably just the slope eyes', 'time': 1670672651, 'resto': 174844103, 'country': 'US', 'country_name': 'United States'}]",
119,174838418,,,12/10/22(Sat)02:12:44,Anonymous,,"<span class=""quote"">&gt;The British are Angles, Jutes, and Saxons while being a mixed race of Norman French with Viking blood.</span><br><br>This shit doesn&#039;t make any sense <br>Who are they really",1669937560941631,.jpg,1033,670,250,162,1670656364946921,1670656364,a2VnvmmFXQR6D0ULipLD9Q==,90265,0,,the-british-are-angles-jutes-and-saxons-while,16,3,1670672621,JP,0.0,0.0,Japan,11.0,1.0,"[{'no': 174842248, 'now': '12/10/22(Sat)05:27:06', 'name': 'Anonymous', 'com': '<a href=""#p174838418"" class=""quotelink"">&gt;&gt;174838418</a><br>What&#039;s the difficulty? Several related neighbouring groups migrated to an area over several hundred years.', 'filename': '41586_2022_5247_Fig5_HTML', 'ext': '.jpg', 'w': 685, 'h': 707, 'tn_w': 121, 'tn_h': 125, 'tim': 1670668026737061, 'time': 1670668026, 'md5': 'JqPkizmt8dFDSAAIPoQdrA==', 'fsize': 109968, 'resto': 174838418, 'country': 'AU', 'country_name': 'Australia'}, {'no': 174842478, 'now': '12/10/22(Sat)05:36:02', 'name': 'Anonymous', 'com': '<a href=""#p174838481"" class=""quotelink"">&gt;&gt;174838481</a><br>it was a tiny town that was abandoned ruins when anglos moved in', 'time': 1670668562, 'resto': 174838418, 'country': 'AU', 'country_name': 'Australia'}, {'no': 174842574, 'now': '12/10/22(Sat)05:39:20', 'name': 'Anonymous', 'com': '<a href=""#p174838418"" class=""quotelink"">&gt;&gt;174838418</a><br>They&#039;re mutts that think they&#039;re better than everyone else', 'time': 1670668760, 'resto': 174838418, 'country': 'IE', 'country_name': 'Ireland'}, {'no': 174843322, 'now': '12/10/22(Sat)06:08:33', 'name': 'Anonymous', 'com': '<a href=""#p174839637"" class=""quotelink"">&gt;&gt;174839637</a><br>Dear God...', 'filename': 'Jeremy Clarkson', 'ext': '.jpg', 'w': 640, 'h': 1078, 'tn_w': 74, 'tn_h': 125, 'tim': 1670670513127921, 'time': 1670670513, 'md5': 'XpA7wt8kjXFA7oF3LEZj1w==', 'fsize': 67164, 'resto': 174838418, 'country': 'GB', 'country_name': 'United Kingdom'}, {'no': 174844372, 'now': '12/10/22(Sat)06:43:41', 'name': 'Anonymous', 'com': '<a href=""#p174838418"" class=""quotelink"">&gt;&gt;174838418</a><br>Mainly just northern Germans; Angles, Saxons, Jutes in the south. Further north you go, the more Scandinavian admixture owing to the Viking settlements up there. In the far west of the country, Cornwall, Wales, you&#039;ve got more of a Celtic element. Normans didn&#039;t leave a significant genetic impact, the Huguenots probably left more of a dent but even then I think it mostly got subsumed by the general population.', 'time': 1670672621, 'resto': 174838418, 'country': 'GB', 'country_name': 'United Kingdom'}]",
120,174832968,,,12/09/22(Fri)21:06:14,Anonymous,,"Many people are still racist against Asians in this country. Growing up, I would see white people posting on places like Facebook about how we ruined their neighborhood",1670323535184390,.webm,720,720,250,250,1670637974657636,1670637974,vYsGj3DuUvIhjSbwiNM9qg==,1413465,0,,many-people-are-still-racist-against-asians-in,71,8,1670672320,US,0.0,0.0,United States,66.0,8.0,"[{'no': 174842217, 'now': '12/10/22(Sat)05:25:57', 'name': 'Anonymous', 'com': '<a href=""#p174832968"" class=""quotelink"">&gt;&gt;174832968</a><br><span class=""quote"">&gt;trust me bro asian racism is real</span><br>meanwhile<br><span class=""quote"">&gt;asians dominate all forms of medias</span><br><span class=""quote"">&gt;asians are viewed as peak culture</span><br><span class=""quote"">&gt;asians are considered the &quot;good minority&quot; no matter the country</span><br><span class=""quote"">&gt;asians can decide to build koreatowns and chinatowns in non-asian cities and no one will call them out for communitarianism</span><br><span class=""quote"">&gt;asians dominate academia and help each other in maintaining it that way</span><br><span class=""quote"">&gt;asians dominate the tech industry and help each other in maintaining it that way</span><br><span class=""quote"">&gt;asians dominate the housing market in places like Canada and do all they can to maintain the situation there too and only boost each other when looking for housing</span><br><span class=""quote"">&gt;asians are openly anti-black with each other and view anything that is not white as subhuman</span><br>Wew Asians sure do suffer a lot in America.', 'time': 1670667957, 'resto': 174832968, 'country': 'CH', 'country_name': 'Switzerland'}, {'no': 174842229, 'now': '12/10/22(Sat)05:26:29', 'name': 'Anonymous', 'com': '<a href=""#p174839767"" class=""quotelink"">&gt;&gt;174839767</a><br>Vietnamese is SEA, lower form of East Asian', 'time': 1670667989, 'resto': 174832968, 'country': 'US', 'country_name': 'United States'}, {'no': 174842394, 'now': '12/10/22(Sat)05:32:51', 'name': 'Anonymous', 'com': '<a href=""#p174842217"" class=""quotelink"">&gt;&gt;174842217</a><br>asians confirmed for kikes', 'time': 1670668371, 'resto': 174832968, 'country': 'GB', 'country_name': 'United Kingdom'}, {'no': 174842865, 'now': '12/10/22(Sat)05:50:01', 'name': 'Anonymous', 'com': '<a href=""#p174842394"" class=""quotelink"">&gt;&gt;174842394</a><br>Stop being racist', 'time': 1670669401, 'resto': 174832968, 'country': 'MY', 'country_name': 'Malaysia'}, {'no': 174844210, 'now': '12/10/22(Sat)06:38:40', 'name': 'Anonymous', 'com': '<a href=""#p174832968"" class=""quotelink"">&gt;&gt;174832968</a><br><a href=""#p174833860"" class=""quotelink"">&gt;&gt;174833860</a><br><a href=""#p174834069"" class=""quotelink"">&gt;&gt;174834069</a><br><a href=""#p174840066"" class=""quotelink"">&gt;&gt;174840066</a><br>If you ever call yourself asian again im going to split your cow piss drinking head open', 'time': 1670672320, 'resto': 174832968, 'country': 'FI', 'country_name': 'Finland'}]",
121,174838151,,,12/10/22(Sat)01:52:30,Anonymous,,"When you speak/use English, what dialect do you try to reflect? I try to speak American.",Speaking british,.jpg,1752,1095,250,156,1670655150752053,1670655150,mN3urxpGa3LmkhiniegGiw==,192664,0,,when-you-speakuse-english-what-dialect-do-you-try,13,0,1670672269,NO,0.0,0.0,Norway,8.0,0.0,"[{'no': 174839823, 'now': '12/10/22(Sat)03:37:57', 'name': 'Anonymous', 'com': '<a href=""#p174839651"" class=""quotelink"">&gt;&gt;174839651</a><br>Not true. Russian accent in English can sound cool and friendly, or comically angry. If you know enough of the language then foreign accents almost universally sound cool in English.', 'time': 1670661477, 'resto': 174838151, 'country': 'US', 'country_name': 'United States'}, {'no': 174841002, 'now': '12/10/22(Sat)04:35:46', 'name': 'Anonymous', 'com': '<a href=""#p174838151"" class=""quotelink"">&gt;&gt;174838151</a><br>I grew up in the Midwest, but both of my parents are from New England. I think I have a standard Northern accent, but have always used certain words that are more common in the Northeast. For example, everyone in my home state says &quot;pop,&quot; while I say &quot;soda.&quot; <br><br>I have spent years in flagrel, and I think Indian-English has influenced my own English to a certain extent. Whenever I go home, people ask me where I&#039;m &quot;from.&quot; I don&#039;t really know how or why, but strangers often assume that I&#039;m Eastern European (although I&#039;ve spent very little time in Eastern European countries). <br><br>I write for a living, and I think Indian English has had a mild, adverse effect.', 'time': 1670664946, 'resto': 174838151, 'country': 'IN', 'country_name': 'India'}, {'no': 174841525, 'now': '12/10/22(Sat)04:58:06', 'name': 'Anonymous', 'com': 'I speak with a Southern American dialect and so did both of my parents. Maybe it sounds weird but it is a very musical way of speaking and it is very comfortable for me.<br><br>I am not ashamed to speak it, but some try to hide it or at least suppress it in certain company to not be judged for it. You can&#039;t tell when I write either, as it would be weird to always write the way I speak like some sort of Mark Twain novel.<br><br>One of my favorite things people say is &quot;Must be nice.&quot;<br><br>Like someone is bragging about something and going on and on about how amazing their life is and you just hit em with a sigh like<br><br><span class=""quote"">&gt;Must be nice</span>', 'time': 1670666286, 'resto': 174838151, 'country': 'GB', 'country_name': 'United Kingdom'}, {'no': 174842126, 'now': '12/10/22(Sat)05:22:43', 'name': 'Anonymous', 'com': '<a href=""#p174838151"" class=""quotelink"">&gt;&gt;174838151</a><br>English hasn&#039;t had dialects for 100 years or so', 'time': 1670667763, 'resto': 174838151, 'country': 'GB', 'country_name': 'United Kingdom'}, {'no': 174844180, 'now': '12/10/22(Sat)06:37:49', 'name': 'Anonymous', 'com': 'I&#039;m native and try to speak with an RP accent.', 'time': 1670672269, 'resto': 174838151, 'country': 'GB', 'country_name': 'United Kingdom'}]",
122,174839778,,,12/10/22(Sat)03:36:02,Anonymous,,"Just found out about Cagots...<br>What the fuck, France...<br><br>https://en.wikipedia.org/wiki/Cagot<wbr>",1611361974417,.jpg,550,503,250,228,1670661362576820,1670661362,+C3u3EmD+8Ma0tD97+3jmA==,46442,0,,just-found-out-about-cagots,11,4,1670672220,PL,0.0,0.0,Poland,6.0,3.0,"[{'no': 174841284, 'now': '12/10/22(Sat)04:47:42', 'name': 'Anonymous', 'com': '<a href=""#p174839778"" class=""quotelink"">&gt;&gt;174839778</a><br>Japan has burakumin.<br><br>https://en.wikipedia.org/wiki/Burak<wbr>umin', 'time': 1670665662, 'resto': 174839778, 'country': 'FI', 'country_name': 'Finland'}, {'no': 174841298, 'now': '12/10/22(Sat)04:48:23', 'name': 'Anonymous', 'com': '<a href=""#p174839778"" class=""quotelink"">&gt;&gt;174839778</a><br><span class=""quote"">&gt;the Cagots were exempt from taxation until the 18th century</span>', 'filename': '1668889843092', 'ext': '.jpg', 'w': 750, 'h': 797, 'tn_w': 117, 'tn_h': 125, 'tim': 1670665703046012, 'time': 1670665703, 'md5': '1AL0syJMH9Oc5FPWzdBBvw==', 'fsize': 431561, 'resto': 174839778, 'country': 'NL', 'country_name': 'Netherlands'}, {'no': 174841502, 'now': '12/10/22(Sat)04:57:15', 'name': 'Anonymous', 'com': '<a href=""#p174841284"" class=""quotelink"">&gt;&gt;174841284</a><br>crazy how huge things like this start from just tanning being stinky', 'time': 1670666235, 'resto': 174839778, 'country': 'RU', 'country_name': 'Russian Federation'}, {'no': 174843319, 'now': '12/10/22(Sat)06:08:31', 'name': 'Anonymous', 'com': '<a href=""#p174841284"" class=""quotelink"">&gt;&gt;174841284</a><br><span class=""quote"">&gt;Burakumin</span><br>sounds like how japs would pronounce &quot;blackmen&quot;', 'time': 1670670511, 'resto': 174839778, 'country': 'GB', 'country_name': 'United Kingdom'}, {'no': 174844163, 'now': '12/10/22(Sat)06:37:00', 'name': 'Anonymous', 'com': '<a href=""#p174839778"" class=""quotelink"">&gt;&gt;174839778</a><br><span class=""quote"">&gt;all that discrimination</span><br><span class=""quote"">&gt;The Cagots were not an ethnic nor a religious group. They spoke the same language as the people in an area and generally kept the same religion as well, with later researchers remarking that there was no evidence to mark the Cagots as distinct from their neighbours.[58] Their only distinguishing feature was their descent from families long identified as Cagots.</span><br>what the fuck frogs?', 'time': 1670672220, 'resto': 174839778, 'country': 'PL', 'country_name': 'Poland'}]",
123,174844050,,,12/10/22(Sat)06:33:14,Anonymous,,"I&#039;m an American soldier, an American<br>Beside my brothers and my sisters<br>I will proudly take a stand<br>When liberty&#039;s in jeopardy<br>I will always do what&#039;s right<br>I&#039;m out here on the front lines<br>Sleep in peace tonight<br>American soldier, I&#039;m an American soldier",745-7453962_pepe-meme-rarepepe-gun-twitch-emotes-pepe-hd,.png,860,596,250,173,1670671994174405,1670671994,91NbikFk13iKrXvcQqc48A==,33618,0,,im-an-american-soldier-an-american,2,0,1670672195,FR,0.0,0.0,France,,,"[{'no': 174844107, 'now': '12/10/22(Sat)06:35:06', 'name': 'Anonymous', 'com': '<a href=""#p174844050"" class=""quotelink"">&gt;&gt;174844050</a><br>Go get a job on a US military base in Germany. Ramstein is massive and pretty close to France.', 'time': 1670672106, 'resto': 174844050, 'country': 'US', 'country_name': 'United States'}, {'no': 174844150, 'now': '12/10/22(Sat)06:36:35', 'name': 'Anonymous', 'com': '<a href=""#p174844050"" class=""quotelink"">&gt;&gt;174844050</a><br><span class=""quote"">&gt;I&#039;m an American soldier, an American</span><br><span class=""quote"">&gt;Beside my brothers and my sisters</span><br><span class=""quote"">&gt;I will proudly take a stand</span><br><span class=""quote"">&gt;When israels&#039;s in jeopardy</span><br><span class=""quote"">&gt;I will always die</span><br><span class=""quote"">&gt;I&#039;m out here on the front lines</span><br><span class=""quote"">&gt;Sleep in peace tonight</span><br><span class=""quote"">&gt;American soldier, I&#039;m an American soldier</span>', 'time': 1670672195, 'resto': 174844050, 'country': 'GB', 'country_name': 'United Kingdom'}]",
124,174841694,,,12/10/22(Sat)05:05:10,Anonymous,Europeans literally don&#039;t own homes,"<span class=""quote"">&gt;be European</span><br><span class=""quote"">&gt;have no home</span><br><span class=""quote"">&gt;government kicks you out of your apartment to let immigrants live there</span><br>KEK",laughing-laugh,.gif,498,498,250,250,1670666710985891,1670666710,rOcmErUq94/FuoXBU7UhCQ==,1035331,0,,europeans-literally-dont-own-homes,34,8,1670672174,US,0.0,0.0,United States,29.0,8.0,"[{'no': 174843886, 'now': '12/10/22(Sat)06:27:27', 'name': 'Anonymous', 'com': '<a href=""#p174842781"" class=""quotelink"">&gt;&gt;174842781</a><br>not him but family probably<br>just from father&#039;s side I&#039;ll end up with 3 houses and 2 agricultural plots of land<br>1 is in disrepair and we only use it to store stuff and go there every few months to cut down weeds<br>others are still lived in so not a problem yet<br>not sure what I&#039;ll do with them when they all fall on me', 'time': 1670671647, 'resto': 174841694, 'country': 'RO', 'country_name': 'Romania'}, {'no': 174843888, 'now': '12/10/22(Sat)06:27:28', 'name': 'Anonymous', 'com': '<a href=""#p174841694"" class=""quotelink"">&gt;&gt;174841694</a><br>only western europeans (mostly germanics)', 'time': 1670671648, 'resto': 174841694, 'country': 'PL', 'country_name': 'Poland'}, {'no': 174843954, 'now': '12/10/22(Sat)06:29:59', 'name': 'Anonymous', 'com': '<a href=""#p174842768"" class=""quotelink"">&gt;&gt;174842768</a><br>And dacha, meanwhile westoids are forever rentoids', 'time': 1670671799, 'resto': 174841694, 'country': 'FI', 'country_name': 'Finland'}, {'no': 174844073, 'now': '12/10/22(Sat)06:33:50', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;apartment with mortgage</span><br><span class=""quote"">&gt;Two cottages by water with my brother that we got from grandparents</span>', 'time': 1670672030, 'resto': 174841694, 'country': 'FI', 'country_name': 'Finland'}, {'no': 174844139, 'now': '12/10/22(Sat)06:36:14', 'name': 'Anonymous', 'com': '<a href=""#p174841809"" class=""quotelink"">&gt;&gt;174841809</a><br>Might unironically move to Romania and buy a house there if I can get a remote job that allows me to still get paid a German salary. Drang nach Osten 2 here we come', 'time': 1670672174, 'resto': 174841694, 'country': 'DE', 'country_name': 'Germany'}]",
125,174842197,,,12/10/22(Sat)05:25:16,Anonymous,why is he larping as a brazilian?,,raphinha,.jpg,1140,704,250,154,1670667916784189,1670667916,EvCCPiN/GyqE0pxOcQbW5A==,94538,0,,why-is-he-larping-as-a-brazilian,8,2,1670672173,FR,0.0,0.0,France,3.0,0.0,"[{'no': 174843991, 'now': '12/10/22(Sat)06:31:21', 'name': 'Anonymous', 'com': '<a href=""#p174842304"" class=""quotelink"">&gt;&gt;174842304</a><br>Int specialist in cultures atacks again', 'time': 1670671881, 'resto': 174842197, 'country': 'BR', 'country_name': 'Brazil'}, {'no': 174844027, 'now': '12/10/22(Sat)06:32:23', 'name': 'Anonymous', 'com': '<a href=""#p174843991"" class=""quotelink"">&gt;&gt;174843991</a><br>Is one type of haircut called chavoso', 'time': 1670671943, 'resto': 174842197, 'country': 'BR', 'country_name': 'Brazil'}, {'no': 174844058, 'now': '12/10/22(Sat)06:33:24', 'name': 'Anonymous', 'com': '<a href=""#p174844027"" class=""quotelink"">&gt;&gt;174844027</a><br>Can be blue hair or green hair also', 'time': 1670672004, 'resto': 174842197, 'country': 'BR', 'country_name': 'Brazil'}, {'no': 174844101, 'now': '12/10/22(Sat)06:34:56', 'name': 'Anonymous', 'com': '<a href=""#p174844058"" class=""quotelink"">&gt;&gt;174844058</a>', 'filename': 'images (141)', 'ext': '.jpg', 'w': 739, 'h': 415, 'tn_w': 125, 'tn_h': 70, 'tim': 1670672096910224, 'time': 1670672096, 'md5': 'oVkt1njIEIfsuWuyXkPQXw==', 'fsize': 44526, 'resto': 174842197, 'country': 'BR', 'country_name': 'Brazil'}, {'no': 174844137, 'now': '12/10/22(Sat)06:36:13', 'name': 'Anonymous', 'com': '<a href=""#p174844101"" class=""quotelink"">&gt;&gt;174844101</a>', 'filename': 'images (142)', 'ext': '.jpg', 'w': 554, 'h': 554, 'tn_w': 124, 'tn_h': 124, 'tim': 1670672173152459, 'time': 1670672173, 'md5': 'Z8aTrj2u3CW7gTnaPAtC6g==', 'fsize': 49019, 'resto': 174842197, 'country': 'BR', 'country_name': 'Brazil'}]",
126,174837478,,,12/10/22(Sat)01:08:50,Anonymous,,Uh...wut?,1670631980647240m,.jpg,576,1024,140,250,1670652530763720,1670652530,6SIsedXk1gr9S/P3DYYSlQ==,92532,0,,uhwut,36,11,1670672167,US,0.0,0.0,United States,31.0,10.0,"[{'no': 174843321, 'now': '12/10/22(Sat)06:08:32', 'name': 'Anonymous', 'com': '<a href=""#p174840172"" class=""quotelink"">&gt;&gt;174840172</a><br>loled out loud', 'time': 1670670512, 'resto': 174837478, 'country': 'PL', 'country_name': 'Poland'}, {'no': 174843715, 'now': '12/10/22(Sat)06:21:31', 'name': 'Anonymous', 'com': '<a href=""#p174837975"" class=""quotelink"">&gt;&gt;174837975</a><br><span class=""quote"">&gt;somebody</span><br>*an american', 'time': 1670671291, 'resto': 174837478, 'country': 'NO', 'country_name': 'Norway'}, {'no': 174843818, 'now': '12/10/22(Sat)06:25:21', 'name': 'Anonymous', 'com': '<a href=""#p174837478"" class=""quotelink"">&gt;&gt;174837478</a><br>I still love her', 'filename': '😭😭😩😩🥰🔥🔥🔥😩🥵oh my😩😩😩😩😩😩🔥😩🔥😭😭😭🔥😩🥵', 'ext': '.jpg', 'w': 308, 'h': 1024, 'tn_w': 37, 'tn_h': 125, 'tim': 1670671521597505, 'time': 1670671521, 'md5': 'KLXOpcoYhhF5y/RtCBXAAw==', 'fsize': 36678, 'resto': 174837478, 'country': 'AT', 'country_name': 'Austria'}, {'no': 174844106, 'now': '12/10/22(Sat)06:35:05', 'name': 'Anonymous', 'com': 'she looks like a synth', 'time': 1670672105, 'resto': 174837478, 'country': 'BR', 'country_name': 'Brazil'}, {'no': 174844133, 'now': '12/10/22(Sat)06:36:07', 'name': 'Anonymous', 'com': '<a href=""#p174840125"" class=""quotelink"">&gt;&gt;174840125</a><br>why&#039;s she wearing a diaper', 'time': 1670672167, 'resto': 174837478, 'country': 'FI', 'country_name': 'Finland'}]",
127,174842416,,,12/10/22(Sat)05:33:41,Anonymous,,Is there any single muslim country that could be considered first world?,1669650750534878,.jpg,1024,683,250,166,1670668421991919,1670668421,lhpMBcufH1OFXDsyzryMFg==,106133,0,,is-there-any-single-muslim-country-that-could-be,17,1,1670672317,ES,0.0,0.0,Spain,12.0,1.0,"[{'no': 174842774, 'now': '12/10/22(Sat)05:46:58', 'name': 'Anonymous', 'com': 'Brunei<br>soon Malaysia also will be', 'time': 1670669218, 'resto': 174842416, 'country': 'JP', 'country_name': 'Japan'}, {'no': 174842824, 'now': '12/10/22(Sat)05:48:33', 'name': 'Anonymous', 'com': '<a href=""#p174842416"" class=""quotelink"">&gt;&gt;174842416</a><br>Arabian Peninsula states.', 'time': 1670669313, 'resto': 174842416, 'country': 'HR', 'country_name': 'Croatia'}, {'no': 174843955, 'now': '12/10/22(Sat)06:30:00', 'name': 'Anonymous', 'com': '<a href=""#p174842416"" class=""quotelink"">&gt;&gt;174842416</a><br>I&#039;m starting to consider the UK a muslim country but they are not even first world anymore', 'time': 1670671800, 'resto': 174842416, 'country': 'ES', 'country_name': 'Spain'}, {'no': 174844096, 'now': '12/10/22(Sat)06:34:49', 'name': 'Anonymous', 'com': '<a href=""#p174842824"" class=""quotelink"">&gt;&gt;174842824</a><br>how so', 'time': 1670672089, 'resto': 174842416, 'country': 'ES', 'country_name': 'Spain'}, {'no': 174844207, 'now': '12/10/22(Sat)06:38:37', 'name': 'Anonymous', 'com': '<a href=""#p174842760"" class=""quotelink"">&gt;&gt;174842760</a><br><a href=""#p174842824"" class=""quotelink"">&gt;&gt;174842824</a><br><span class=""quote"">&gt;firstie</span><br><span class=""quote"">&gt;50% of the population are pajeet slaves</span>', 'time': 1670672317, 'resto': 174842416, 'country': 'AR', 'country_name': 'Argentina'}]",
