,no,sticky,closed,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,capcode,semantic_url,custom_spoiler,replies,images,last_replies,last_modified,bumplimit,imagelimit,omitted_posts,omitted_images
86,71349007,,,12/11/22(Sun)01:13:20,Anonymous,,how are rules made?,x,.jpg,1043,1200,217,250,1670739200314749,1670739200,09vZ1BcjEeuafKIZ4IsJtA==,892566,0,,how-are-rules-made,0,15,1,"[{'no': 71350389, 'now': '12/11/22(Sun)03:50:25', 'name': 'Anonymous', 'com': 'Might makes right<br>It always boils down to this', 'time': 1670748625, 'resto': 71349007}, {'no': 71350403, 'now': '12/11/22(Sun)03:51:45', 'name': 'Anonymous', 'com': '<a href=""#p71349007"" class=""quotelink"">&gt;&gt;71349007</a><br>Power. <br><br>aksdvbhakdsjhvbaisjdvhjabsdvj', 'time': 1670748705, 'resto': 71349007}, {'no': 71350447, 'now': '12/11/22(Sun)03:57:57', 'name': 'Anonymous', 'com': 'Rules don&#039;t just have to be laws, silly. They can be all the nice stuff that grafts our sight to the universe.', 'time': 1670749077, 'resto': 71349007}, {'no': 71351279, 'now': '12/11/22(Sun)06:17:23', 'name': 'Anonymous', 'com': 'truth &gt; word &gt; rule &gt; order &lt; enforce &lt; action &lt; reality<br>bad rules have little to do with how reality works or any insightful truth about our humanity, are often unenforceable and bring no order', 'time': 1670757443, 'resto': 71349007}, {'no': 71351292, 'now': '12/11/22(Sun)06:19:24', 'name': 'King Pepeus II', 'com': '<a href=""#p71349007"" class=""quotelink"">&gt;&gt;71349007</a><br>By my decreement', 'filename': 'king pepeus 2', 'ext': '.jpg', 'w': 194, 'h': 259, 'tn_w': 93, 'tn_h': 125, 'tim': 1670757564242696, 'time': 1670757564, 'md5': 'sPnPJI0foJ+KTxhkEfshvQ==', 'fsize': 8487, 'resto': 71349007, 'trip': '!!tNMevDlywUJ'}]",1670757564,0.0,0.0,10.0,0.0
87,71350979,,,12/11/22(Sun)05:24:12,Anonymous,,What&#039;s the matter anon? Can&#039;t get away?,1543296178432,.webm,640,480,250,187,1670754252296763,1670754252,9MaM9LsgQjr3dHnXxjbXQw==,2065117,0,,whats-the-matter-anon-cant-get-away,0,3,0,"[{'no': 71351021, 'now': '12/11/22(Sun)05:33:49', 'name': 'Anonymous', 'com': '<a href=""#p71350979"" class=""quotelink"">&gt;&gt;71350979</a><br>oh shit dint give me a tickle fetish now, i dont need another weird thing to create a folder for', 'time': 1670754829, 'resto': 71350979}, {'no': 71351063, 'now': '12/11/22(Sun)05:42:38', 'name': 'Anonymous', 'com': '<a href=""#p71350979"" class=""quotelink"">&gt;&gt;71350979</a><br>Oh fucking hell, I NEED THIS!', 'time': 1670755358, 'resto': 71350979}, {'no': 71351289, 'now': '12/11/22(Sun)06:18:50', 'name': 'Anonymous', 'com': 'I fucking HATE being tickled but I want a cute girl to tickle me till I cry<br>I just want a cute girl who likes me to touch me<br>I want to be touched', 'time': 1670757530, 'resto': 71350979}]",1670757530,0.0,0.0,,
88,71351247,,,12/11/22(Sun)06:12:01,Anonymous,,"ayo check it out check it out check it out let him cook my boi ongod, i just told you we was geekin out on grove street now you finna slaw me with all this ratchet. bruh you aint got no rizz nigga you goofy on main everyday, you a straight cornball homie you fell off every since that day you was blessed since then youve been finessed. my boi got the chunky dunccs, and he been sussin instead of bein bussin. yessir, ratio&#039;d bitch.",gelbooru_6813356_e2ee07e88d135874573e085f0a464929,.jpg,1920,1920,250,250,1670757121546194,1670757121,4u4H6I0TWHRXPghfCkZJKQ==,2081060,0,,ayo-check-it-out-check-it-out-check-it-out-let,0,1,0,"[{'no': 71351283, 'now': '12/11/22(Sun)06:17:37', 'name': 'Anonymous', 'com': 'chicken bone leave me alone<br><span class=""quote"">&gt;gelbooru</span><br>kang shit', 'time': 1670757457, 'resto': 71351247}]",1670757457,0.0,0.0,,
89,71345409,,,12/10/22(Sat)19:38:03,Konganon,,I got a Donkey Kong plush today :),IMG-20221210-WA0003,.jpg,422,481,219,250,1670719083649789,1670719083,U1CZ3Fg50j5BxrunuMRFrQ==,37898,0,,i-got-a-donkey-kong-plush-today,0,28,2,"[{'no': 71349744, 'now': '12/11/22(Sun)02:34:54', 'name': 'Konganon', 'com': '<a href=""#p71349281"" class=""quotelink"">&gt;&gt;71349281</a><br>Not Seth, sorry, I bought him :(', 'time': 1670744094, 'resto': 71345409}, {'no': 71349754, 'now': '12/11/22(Sun)02:35:55', 'name': 'Konganon', 'com': '<a href=""#p71349266"" class=""quotelink"">&gt;&gt;71349266</a><br>I actually did not and don&#039;t know what that trick is, I know you can use the rhino to find the secret area', 'time': 1670744155, 'resto': 71345409}, {'no': 71349766, 'now': '12/11/22(Sun)02:36:56', 'name': 'Konganon', 'com': '<a href=""#p71349538"" class=""quotelink"">&gt;&gt;71349538</a><br>It&#039;s just low res, it looks better irl haha :)', 'time': 1670744216, 'resto': 71345409}, {'no': 71350166, 'now': '12/11/22(Sun)03:21:37', 'name': 'Anonymous', 'com': '<a href=""#p71349754"" class=""quotelink"">&gt;&gt;71349754</a><br>How do you not know the silver barrel trick. You can bounce it off the wall and ride it.', 'time': 1670746897, 'resto': 71345409}, {'no': 71351277, 'now': '12/11/22(Sun)06:17:11', 'name': 'Anonymous', 'com': 'I&#039;LL KILL A THOUSAND E-GIRL THREADS BEFORE I LET THE DONKEY KONG THREAD DIE', 'time': 1670757431, 'resto': 71345409}]",1670757431,0.0,0.0,23.0,2.0
90,71343546,,,12/10/22(Sat)17:17:09,Anonymous,/SSG/ - Secret Santa General #27,"Meipurustori edition<br><br><span class=""quote"">&gt;How does it work?</span><br>People will post their Amazon wishlist link according to the instructions below. People who enter the thread may post their list, and it is your decision to gift who you want.<br>-------------------<br>===[FAQ:]===<br>READ THE FUCKING FAQ BEFORE ASKING QUESTIONS<br>-------------------<br><span class=""quote"">&gt;Does my address get shown?</span><br>Your city and state, and shipping name. Refer to the instruction image below. The shipping name can be anything you want.<br><span class=""quote"">&gt;How will I know if something has been bought for me?</span><br>Items disappear from your list after being purchased. You can also go to your list, press Filter and Sort, then select Purchased.<br><span class=""quote"">&gt;Will the information of the gifter be shown to the recipient?</span><br>Your first name may be shown. Amazon by default doesn&#039;t share but third-party items may.<br><span class=""quote"">&gt;Why should I gift something? I&#039;m not gonna get anything in return!</span><br>This is a different take on Secret Santa, where anyone can gift or get from anyone. If you&#039;re feeling generous, please do consider giving back to others.<br><span class=""quote"">&gt;Last year people bought stuff for others and then canceled them to epic fucking troll us!</span><br>And they did that the previous year, and the year before that too. It happens when you have amazon wishlists, it&#039;s disappointing to lose out on a gift, but the item will just go back on your list like they never screwed with you at all.<br><span class=""quote"">&gt;How often should I post my list?</span><br>Once a day or thread depending on the speed of the general<br><span class=""quote"">&gt;Can I post multiple lists?</span><br>No. Only 1.<br>Shut the fuck up you gangrenous cunts<br><span class=""quote"">&gt;I am a Woman/Faggot/Tranny</span><br>GTFO to /soc/<br><span class=""quote"">&gt;But I want stuff!!!! I&#039;m a human too!</span><br>GTFO to /soc/ it&#039;s Christmas every week for you useless holes<br><br>Previous bread <a href=""/r9k/thread/71323322#p71323322"" class=""quotelink"">&gt;&gt;71323322</a><br>Giftlet sheet: https://docs.google.com/spreadsheet<wbr>s/d/12Kw46RsSrKAaPqMcFCtAPuZlHyG7RS<wbr>T84TSFWDVtJkk",maple christmas,.jpg,1022,625,250,152,1670710629320001,1670710629,0MPlzKM9UDdcORjtDNlidw==,596603,0,,ssg-secret-santa-general-27,0,130,58,"[{'no': 71350603, 'now': '12/11/22(Sun)04:20:29', 'name': 'Anonymous', 'com': 'Fell asleep, woke up and now I&#039;m going back to sleep again. I wanted to say thank you again to the anon who drew my request the other day, pic related. I&#039;ve been using it as my phone wallpaper lol. I&#039;ll probably use it until the end of December. <br>Goodnight SSG, see ya later in the day.', 'filename': 'Snowman!!', 'ext': '.png', 'w': 642, 'h': 580, 'tn_w': 125, 'tn_h': 112, 'tim': 1670750429248160, 'time': 1670750429, 'md5': '1JRX1BhfH8JKENNLIP1t0Q==', 'fsize': 18364, 'resto': 71343546}, {'no': 71350789, 'now': '12/11/22(Sun)04:52:45', 'name': 'Anonymous', 'com': 'Can you guys recommend me some comfy winter anime to watch? It&#039;s snowing like crazy here and it&#039;s really comfy so...<br>https://www.amazon.co.uk/hz/wishlis<wbr>t/ls/?ref_=navm_accountmenu_lists', 'filename': 'IMG_20221208_120632', 'ext': '.jpg', 'w': 4000, 'h': 2250, 'tn_w': 125, 'tn_h': 70, 'tim': 1670752365057819, 'time': 1670752365, 'md5': 'Wfrjx40criMP779DLrx3qg==', 'fsize': 3359753, 'resto': 71343546}, {'no': 71351131, 'now': '12/11/22(Sun)05:53:59', 'name': 'Anonymous', 'com': 'Good morning, lads. Hope you all slept or are sleeping well. Just finished updating the collage and the MIA collage. Will be posting them in a bit.<br><br><a href=""#p71345259"" class=""quotelink"">&gt;&gt;71345259</a><br>It&#039;s awesome to see how much it&#039;s grown since the initial creation can&#039;t wait to see how it ends. Note, when it gets full, I&#039;ll print and frame it. If that artist that was drawing things as anime girls recreates it as anime girls, I&#039;ll print it on a poster and hang it on my wall.<br><br><a href=""#p71347222"" class=""quotelink"">&gt;&gt;71347222</a><br>A reminder of the Art Contest and to update that the current number of submissions is 2.', 'filename': '__yuuri_and_chito_shoujo_shuumatsu_ryokou_drawn_by_datemegane__sample-2338879ebdf0b408c2f05fdb63e5227a', 'ext': '.jpg', 'w': 850, 'h': 673, 'tn_w': 125, 'tn_h': 98, 'tim': 1670756039794234, 'time': 1670756039, 'md5': '9TxS5jcXKGQgy2ohInQ0EQ==', 'fsize': 109698, 'resto': 71343546}, {'no': 71351246, 'now': '12/11/22(Sun)06:11:57', 'name': 'Anonymous', 'com': 'I honestly am amazed at how close we are to hitting 100 gifts received. I wonder who the 100th recipient will be.<br><br>Link to Google Drive containing each image: https://drive.google.com/drive/fold<wbr>ers/1CfP1EPJQruRPFfsrmrtwaOLgK6p_be<wbr>-Z?usp=sharing<br><br>Received a gift and don&#039;t see it in the collage? Sent a gift but pic was never shown of it delivered, or is coming after the 25th? Reply to this with your received gift pic or send it to brainworm@cock.Li to get it in the collage. Current number of saved images: 98 + falcon', 'filename': 'SSG_2022 (26)', 'ext': '.png', 'w': 2100, 'h': 1500, 'tn_w': 125, 'tn_h': 89, 'tim': 1670757117010768, 'time': 1670757117, 'md5': '//yKDcd66gFqIrbc67FE4w==', 'fsize': 1777624, 'resto': 71343546}, {'no': 71351271, 'now': '12/11/22(Sun)06:15:17', 'name': 'Anonymous', 'com': '<a href=""#p71351246"" class=""quotelink"">&gt;&gt;71351246</a><br>It&#039;s kinda nice to see how posting the MIA collage tends to cause some missing gift images to come up. It likely won&#039;t be able to come down to a complete 0, but keeping it as low as possible is nice. <br><br>Current number of gifts with no image: 5', 'filename': 'SSG_MIA_2022', 'ext': '.png', 'w': 2100, 'h': 1500, 'tn_w': 125, 'tn_h': 89, 'tim': 1670757317545976, 'time': 1670757317, 'md5': 'V84+lHHGdL4eDRf0DiR8tw==', 'fsize': 2294517, 'resto': 71343546}]",1670757317,0.0,0.0,125.0,53.0
91,71350845,,,12/11/22(Sun)05:00:06,Anonymous,So I decided to join,I decided to join a discord server tonight and it was both traumatizing yet hilarious at the same time. I sure feel better about myself after seeing Entj and other fags crying for a crumb of attention from the low amount of low tier e sluts that leech off of them in the server. I saw a mans hairy asshole in the vc and heard chimp screeching for over an hour about who is or isnt a pedophile. Is this what r9k servers are now? Yeesh its surely a place of lolcows. Im sure I can get some good material and blackmail from this place in the long run.,2B85AE31-599A-49D5-8713-B4D57E33F3B0,.jpg,750,205,250,68,1670752806821546,1670752806,pCVprqmva/P712vefBldNQ==,28879,0,,so-i-decided-to-join,0,18,3,"[{'no': 71350915, 'now': '12/11/22(Sun)05:12:47', 'name': 'Anonymous', 'com': 'why havent we beheaded pajeets that invaded our lands', 'time': 1670753567, 'resto': 71350845}, {'no': 71350916, 'now': '12/11/22(Sun)05:12:51', 'name': 'Anonymous', 'com': '<a href=""#p71350880"" class=""quotelink"">&gt;&gt;71350880</a><br>You are what she needed desu good boy don&#039;t leave this time', 'time': 1670753571, 'resto': 71350845}, {'no': 71350927, 'now': '12/11/22(Sun)05:14:10', 'name': 'Anonymous', 'com': '<a href=""#p71350845"" class=""quotelink"">&gt;&gt;71350845</a><br>Are discord servers physical or virtual?', 'time': 1670753650, 'resto': 71350845}, {'no': 71350949, 'now': '12/11/22(Sun)05:17:40', 'name': 'Anonymous', 'com': '<a href=""#p71350845"" class=""quotelink"">&gt;&gt;71350845</a><br>What&#039;d you expect, it&#039;s cool to be a robot now, hence the namefagging and constant egirl posting', 'time': 1670753860, 'resto': 71350845}, {'no': 71351268, 'now': '12/11/22(Sun)06:15:13', 'name': 'Anonymous', 'com': 'i ride for chanlets i die for my chanlet niggas', 'filename': '12039802138', 'ext': '.jpg', 'w': 583, 'h': 403, 'tn_w': 125, 'tn_h': 86, 'tim': 1670757313650689, 'time': 1670757313, 'md5': 'L/nJjQ/tg8mZmymTI5eSgg==', 'fsize': 36127, 'resto': 71350845}]",1670757313,0.0,0.0,13.0,2.0
92,71346844,,,12/10/22(Sat)21:32:59,Anonymous,,"<span class=""quote"">&gt;&quot;this is anon, he&#039;s really quiet, but he&#039;s a hard worker&quot;</span><br>... hey",it&#039;s over,.png,600,600,250,250,1670725979425628,1670725979,ZfwrgtvCQzY+cM/nHLXYxw==,189936,0,,this-is-anon-hes-really-quiet-but-hes-a-hard,0,96,12,"[{'no': 71351120, 'now': '12/11/22(Sun)05:52:18', 'name': 'Anonymous', 'com': 'Where do you guys work that ppl ask you if you&#039;re virgins lol. This is high school tier', 'time': 1670755938, 'resto': 71346844}, {'no': 71351200, 'now': '12/11/22(Sun)06:04:14', 'name': 'Anonymous', 'com': '<a href=""#p71346844"" class=""quotelink"">&gt;&gt;71346844</a><br><span class=""quote"">&gt;This is anon, he&#039;s like the rain man.</span><br><br>I am a postal worker and that&#039;s what my manager calls me. I am not autistic.', 'time': 1670756654, 'resto': 71346844}, {'no': 71351223, 'now': '12/11/22(Sun)06:08:38', 'name': 'Anonymous', 'com': 'I am so glad I am a NEET. People who work are way stronger than me.', 'time': 1670756918, 'resto': 71346844}, {'no': 71351258, 'now': '12/11/22(Sun)06:13:47', 'name': 'Anonymous', 'com': '<a href=""#p71346844"" class=""quotelink"">&gt;&gt;71346844</a><br><span class=""quote"">&gt;know full damn well i&#039;m this person at my work</span><br><span class=""quote"">&gt;simply don&#039;t care as i&#039;m just there to get paid</span><br>i don&#039;t care about any of my coworkers beyond what&#039;s necessary for work, why would I give a shit about my cellmates in the wagecage?', 'time': 1670757227, 'resto': 71346844}, {'no': 71351265, 'now': '12/11/22(Sun)06:14:48', 'name': 'Anonymous', 'com': '<a href=""#p71347454"" class=""quotelink"">&gt;&gt;71347454</a><br>Being quiet didn&#039;t used to automatically make you a social outcast. All you have to do is look at people from previous generations who lived normal lives, married and had kids. Many of them are &quot;men of few words&quot;.', 'time': 1670757288, 'resto': 71346844}]",1670757288,0.0,0.0,91.0,12.0
93,71350634,,,12/11/22(Sun)04:26:23,Anonymous,,"You either try or give up. If you try, you have to do whatever necessary to succeed. If you give up forever, there&#039;s no point in living. It would be better to an hero at that point to not see the inevitable decay. Might as well try until you die.",536,.jpg,1200,1200,250,250,1670750783572347,1670750783,HsB6y2oDDas1nMDV/YEKiA==,271398,0,,you-either-try-or-give-up-if-you-try-you-have-to,0,3,1,"[{'no': 71350826, 'now': '12/11/22(Sun)04:57:26', 'name': 'Anonymous', 'com': 'If it wasn&#039;t for my mom and brother and other people I&#039;d choose death, given the proper method to go through with my suicide. Let the human race die out. Nothing cares about us in this void of space', 'filename': 'Screenshot_20220925-064821~2', 'ext': '.png', 'w': 718, 'h': 582, 'tn_w': 125, 'tn_h': 101, 'tim': 1670752646677530, 'time': 1670752646, 'md5': 'ffc3DbvrbO3PTro/DLkAEg==', 'fsize': 218595, 'resto': 71350634}, {'no': 71350903, 'now': '12/11/22(Sun)05:10:32', 'name': 'Anonymous', 'com': '<a href=""#p71350826"" class=""quotelink"">&gt;&gt;71350826</a><br>That isn&#039;t what Heisenberg would say, poser', 'time': 1670753432, 'resto': 71350634}, {'no': 71351254, 'now': '12/11/22(Sun)06:13:03', 'name': 'Anonymous', 'com': '<a href=""#p71350826"" class=""quotelink"">&gt;&gt;71350826</a><br>i almost hate that i have several close family and friends because it means i&#039;d feel bad about killing myself even though that&#039;s what i desperately want to do', 'time': 1670757183, 'resto': 71350634}]",1670757183,0.0,0.0,,
94,71350694,,,12/11/22(Sun)04:36:18,Anonymous,,"Do any one you feel happy for zoomers? It&#039;s kind of weird, but for some reason I feel proud of zoomer boys. Obviously, there&#039;s social outcasts and unsalvageable creatures among them, which is true of all generations. But most of them seem very well socially adapted and can get girlfriends. It&#039;s kind of like a father who&#039;s proud of his son surpassing him in every way, despite obviously me not having a son.",zoomerhaircut,.jpg,873,1332,163,249,1670751378072788,1670751378,xgVreiWe/GJ+qKrhdTRBow==,111199,0,,do-any-one-you-feel-happy-for-zoomers-its-kind-of,0,6,0,"[{'no': 71350722, 'now': '12/11/22(Sun)04:40:57', 'name': 'Anonymous', 'com': 'I don&#039;t like how they fucked perms so bad no one ever believes I have curly hair anymore<br><br>thats all I don&#039;t mind anything else', 'time': 1670751657, 'resto': 71350694}, {'no': 71350853, 'now': '12/11/22(Sun)05:01:45', 'name': 'Anonymous', 'com': '<a href=""#p71350694"" class=""quotelink"">&gt;&gt;71350694</a><br>I&#039;m a millenial, and can confirm that zoomers on the whole are way more based than we were. Don&#039;t let a small percentage of loud internet faggots shape your view of the entire generation.', 'time': 1670752905, 'resto': 71350694}, {'no': 71351012, 'now': '12/11/22(Sun)05:30:39', 'name': 'Anonymous', 'com': '<a href=""#p71350694"" class=""quotelink"">&gt;&gt;71350694</a><br>Every zoomer I&#039;ve met has tiktok brain so bad that if you show him something and he is not entertained within the first 5 seconds he will loose all interest and say its &quot;boring&quot; or someshit, that generation is doomed', 'time': 1670754639, 'resto': 71350694}, {'no': 71351125, 'now': '12/11/22(Sun)05:53:11', 'name': 'Anonymous', 'com': '<a href=""#p71350694"" class=""quotelink"">&gt;&gt;71350694</a><br>Are they though? I thought they were the worst in terms of social ability due to being online since birth? I thought the were the softest since they have been raised in a safe, all-female environment and indoctrinated on politically-correct views since birth? Seems to me that they are no better than millennials, worse if anything.', 'time': 1670755991, 'resto': 71350694}, {'no': 71351234, 'now': '12/11/22(Sun)06:10:16', 'name': 'Anonymous', 'com': '<a href=""#p71350694"" class=""quotelink"">&gt;&gt;71350694</a><br>Their ability to playfully defuse internet arguments with humor and be apart of the joke is pretty neat even if it makes no sense to me.', 'time': 1670757016, 'resto': 71350694}]",1670757016,0.0,0.0,1.0,0.0
95,71349359,,,12/11/22(Sun)01:49:44,Anonymous,,What do you guys think of bikini briefs? Are they comfortable? Would you wear them or are you afraid of looking like a fag?,,.jpg,600,600,250,250,1670741384611809,1670741384,6kmaUn8KY6puz+9P4qvyDA==,39186,0,,what-do-you-guys-think-of-bikini-briefs-are-they,0,4,0,"[{'no': 71349420, 'now': '12/11/22(Sun)01:57:12', 'name': 'Anonymous', 'com': 'wouldn&#039;t wear it', 'time': 1670741832, 'resto': 71349359}, {'no': 71349805, 'now': '12/11/22(Sun)02:41:37', 'name': 'Anonymous', 'com': 'I tried some &quot;string bikini&quot; style, I thought they would be cooler in the summer and maybe feel sexy but they just crushed my nuts.', 'time': 1670744497, 'resto': 71349359}, {'no': 71351005, 'now': '12/11/22(Sun)05:29:21', 'name': 'Anonymous', 'com': '<a href=""#p71349359"" class=""quotelink"">&gt;&gt;71349359</a><br>comfortable for me, I usually buy those<br>or cotton boxer shorts (not boxer briefs, they always feel stuffy and restrictive)<br>couldn&#039;t care less about what other people think', 'time': 1670754561, 'resto': 71349359}, {'no': 71351230, 'now': '12/11/22(Sun)06:09:31', 'name': 'Anonymous', 'com': '<a href=""#p71349359"" class=""quotelink"">&gt;&gt;71349359</a><br>dont buy these makes u look like a sub twink faggot buy regular boxer briefs pls', 'time': 1670756971, 'resto': 71349359}]",1670756971,0.0,0.0,,
96,71351229,,,12/11/22(Sun)06:09:29,Anonymous,I just had an amazing nut,That&#039;s all. That&#039;s the end of my thread.,1659220372520668,.jpg,1610,2096,192,250,1670756969118102,1670756969,ALD1b2cYkkHKEsQnYQKd7w==,339459,0,,i-just-had-an-amazing-nut,0,0,0,,1670756969,0.0,0.0,,
97,71349467,,,12/11/22(Sun)02:02:28,Anonymous,,the world has lost its shape,1661396475262,.webm,426,320,250,187,1670742148831887,1670742148,xvGRsaRDh8a8Bem3ALTVMw==,247148,0,,the-world-has-lost-its-shape,0,9,0,"[{'no': 71349933, 'now': '12/11/22(Sun)02:53:56', 'name': 'Anonymous', 'com': '<a href=""#p71349811"" class=""quotelink"">&gt;&gt;71349811</a><br>It&#039;s hard to deploy a parachute when you&#039;re unconscious', 'time': 1670745236, 'resto': 71349467}, {'no': 71349980, 'now': '12/11/22(Sun)02:59:13', 'name': 'Anonymous', 'com': '<a href=""#p71349811"" class=""quotelink"">&gt;&gt;71349811</a><br>Naw dude<br>This is a case of &quot;Fuck around and find out&quot;', 'time': 1670745553, 'resto': 71349467}, {'no': 71350034, 'now': '12/11/22(Sun)03:05:49', 'name': 'Anonymous', 'com': '<a href=""#p71349865"" class=""quotelink"">&gt;&gt;71349865</a><br>He has a lazy fall. Lazy death. I would surely scrabble for the inside edge. Like when people choke to death in crowded restaurants because they don&#039;t want to make noise. A very polite tumble.', 'time': 1670745949, 'resto': 71349467}, {'no': 71350078, 'now': '12/11/22(Sun)03:11:44', 'name': 'Anonymous', 'com': '<a href=""#p71350034"" class=""quotelink"">&gt;&gt;71350034</a><br>Yeah I guess that&#039;s why. My brain doesn&#039;t register the fact that he&#039;s actually going to die because if he was I&#039;d expect him to do literally everything in his power to stay alive, ie struggle and flail for his life, but he kinda just limply falls, so it&#039;s very unexpected and sorta makes it seem less serious.', 'time': 1670746304, 'resto': 71349467}, {'no': 71351221, 'now': '12/11/22(Sun)06:08:23', 'name': 'Anonymous', 'com': '<a href=""#p71350034"" class=""quotelink"">&gt;&gt;71350034</a><br><span class=""quote"">&gt;the virgin fall</span><br>kek', 'time': 1670756903, 'resto': 71349467}]",1670756903,0.0,0.0,4.0,0.0
98,71345311,,,12/10/22(Sat)19:31:23,Anonymous,,"<span class=""quote"">&gt;be you</span><br><span class=""quote"">&gt;sleeping</span><br><span class=""quote"">&gt;wake up</span><br><span class=""quote"">&gt;hear girly voice quietly giggle</span><br><span class=""quote"">&gt;rub eyes</span><br><span class=""quote"">&gt;open them</span><br><span class=""quote"">&gt;see this</span><br>wat do?",2QENaBUM_o[1],.jpg,268,506,132,250,1670718683535148,1670718683,3hJod80SipHNFaqtpxtSLQ==,82669,0,,be-you,0,32,4,"[{'no': 71349519, 'now': '12/11/22(Sun)02:08:31', 'name': 'Anonymous', 'com': '<a href=""#p71345311"" class=""quotelink"">&gt;&gt;71345311</a><br>Where&#039;s your foreskin nigga?', 'time': 1670742511, 'resto': 71345311}, {'no': 71350776, 'now': '12/11/22(Sun)04:51:01', 'name': 'Anonymous', 'com': '<a href=""#p71349519"" class=""quotelink"">&gt;&gt;71349519</a><br>My mom stole it', 'time': 1670752261, 'resto': 71345311}, {'no': 71350786, 'now': '12/11/22(Sun)04:52:01', 'name': 'Anonymous', 'com': '<a href=""#p71345311"" class=""quotelink"">&gt;&gt;71345311</a><br>https://manhoodcanada.com/', 'time': 1670752321, 'resto': 71345311}, {'no': 71351080, 'now': '12/11/22(Sun)05:45:21', 'name': 'Anonymous', 'com': '<a href=""#p71345311"" class=""quotelink"">&gt;&gt;71345311</a><br>Sorry I dont like girly voices I would go back to sleep.', 'time': 1670755521, 'resto': 71345311}, {'no': 71351220, 'now': '12/11/22(Sun)06:08:17', 'name': 'Anonymous', 'com': 'Cut the dick off with a scissor', 'time': 1670756897, 'resto': 71345311}]",1670756897,0.0,0.0,27.0,4.0
99,71351088,,,12/11/22(Sun)05:47:06,Anonymous,Heaven Is A Place On Earth,"<span class=""quote"">&gt;https://youtu.be/q75duy5ECgM</span><br><br>When the night falls down<br>I wait for you, and you come around<br>And the world&#039;s alive<br>With the sound of kids on the street outside<br>When you walk into the room<br>You pull me close, and we start to move<br>And we&#039;re spinnin&#039; with the stars above<br>And you lift me up in a wave of love<br>Ooh, baby, do you know what that&#039;s worth?<br>Ooh, Heaven is a place on Earth<br>They say in Heaven, love comes first<br>We&#039;ll make Heaven a place on Earth<br>Ooh, Heaven is a place on Earth<br>When I feel alone<br>I reach for you, and you bring me home<br>When I&#039;m lost at sea<br>I hear your voice, and it carries me<br>In this world, we&#039;re just beginnin&#039;<br>To understand the miracle of livin&#039;<br>Baby, I was afraid before<br>But I&#039;m not afraid anymore<br>Ooh, baby, do you know what that&#039;s worth?<br>Ooh, Heaven is a place on Earth<br>They say in Heaven, love comes first<br>We&#039;ll make Heaven a place on Earth<br>Ooh, Heaven is a place on Earth",ourprophet,.jpg,634,732,216,250,1670755626814833,1670755626,VLzaSNTECdjGlqzv0qpriA==,63667,0,,heaven-is-a-place-on-earth,0,1,0,"[{'no': 71351215, 'now': '12/11/22(Sun)06:06:33', 'name': 'Anonymous', 'com': '<a href=""#p71351088"" class=""quotelink"">&gt;&gt;71351088</a><br>Cutie Elliot.', 'time': 1670756793, 'resto': 71351088}]",1670756793,0.0,0.0,,
