,no,sticky,closed,now,name,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,id,capcode,semantic_url,replies,images,last_modified,sub,bumplimit,imagelimit,omitted_posts,omitted_images,last_replies,trip
126,31753682,,,12/10/22(Sat)15:47:46,Anonymous,post your discord!!,chocola,.png,314,336,233,250,1670705266582991,1670705266,AXb+8YlIloYnmmqjBI9DuQ==,135679,0,DzGWsIzw,,who-wants-to-watch-me-play-games-tonight,41,8,1670781308,who wants to watch me play games tonight!!!,0.0,0.0,36.0,6.0,"[{'no': 31754271, 'now': '12/10/22(Sat)21:06:08', 'name': 'Anonymous', 'com': '<a href=""#p31753887"" class=""quotelink"">&gt;&gt;31753887</a><br>sekrit, look at my roblox drip tho', 'filename': 'Robwox', 'ext': '.png', 'w': 276, 'h': 296, 'tn_w': 116, 'tn_h': 125, 'tim': 1670724368705540, 'time': 1670724368, 'md5': 'c0rgpSqOiZgi2lVJQfB/eg==', 'fsize': 36703, 'resto': 31753682, 'id': 'DzGWsIzw'}, {'no': 31754273, 'now': '12/10/22(Sat)21:06:45', 'name': 'Anonymous', 'com': '<a href=""#p31754271"" class=""quotelink"">&gt;&gt;31754271</a><br>damn cute, if I drop mine would you add me?', 'time': 1670724405, 'resto': 31753682, 'id': 'c/LyZ7/2'}, {'no': 31754512, 'now': '12/10/22(Sat)22:51:06', 'name': 'Anonymous', 'com': '<a href=""#p31754273"" class=""quotelink"">&gt;&gt;31754273</a><br>ok!!', 'time': 1670730666, 'resto': 31753682, 'id': 'DzGWsIzw'}, {'no': 31755082, 'now': '12/11/22(Sun)04:31:50', 'name': 'Anonymous', 'com': 'I sleep now!! gn, thread dies now', 'filename': '7052297.200000018_image', 'ext': '.png', 'w': 954, 'h': 1656, 'tn_w': 72, 'tn_h': 125, 'tim': 1670751110600945, 'time': 1670751110, 'md5': 'GY4crPSjuQzHJsujcBNsHg==', 'fsize': 792354, 'resto': 31753682, 'id': 'DzGWsIzw'}, {'no': 31755863, 'now': '12/11/22(Sun)12:55:08', 'name': 'Anonymous', 'com': 'I woke up!! wath mi plej gems', 'time': 1670781308, 'resto': 31753682, 'id': 'DzGWsIzw'}]",
127,31745348,,,12/06/22(Tue)20:13:23,Anonymous,"Post what your looking for a right a little about yourself<br><br>Fill this out:<br><br><span class=""quote"">&gt;male/female</span><br><span class=""quote"">&gt;age</span><br><span class=""quote"">&gt;how to contact you</span><br><span class=""quote"">&gt;write a little about yourself</span><br><br>And remember to have fun!",3122FF46-F92D-455A-82B5-106E81BF1643,.jpg,275,183,250,166,1670375603612496,1670375603,qWuSzewpxx/oXzj+jSj3dw==,19618,0,a8k/XIks,,datingmeet-up-thread,31,18,1670780580,Dating/Meet up Thread,0.0,0.0,26.0,15.0,"[{'no': 31755217, 'now': '12/11/22(Sun)05:55:10', 'name': 'Anonymous', 'com': '22 m nyc<br><br><span class=""quote"">&gt;Looking for </span><br>Bio girls in nyc or close to it for sex. Friends with benefits sort of thing. Please be clean and not fat. <br><br><span class=""quote"">&gt;Not looking for </span><br>Dudes, trannies, ghosters, friend collectors<br><br><span class=""quote"">&gt;contact</span><br>DD-Genix#9322', 'filename': '3F8802F8-73F7-424D-82B6-E8D1FBE8673D', 'ext': '.jpg', 'w': 735, 'h': 733, 'tn_w': 125, 'tn_h': 124, 'tim': 1670756110343851, 'time': 1670756110, 'md5': 'q618sNZtzJYMP2VvpAKKjQ==', 'fsize': 125763, 'resto': 31745348, 'id': 'DMYfEHRu'}, {'no': 31755660, 'now': '12/11/22(Sun)11:00:22', 'name': 'Anonymous', 'com': '<a href=""#p31748498"" class=""quotelink"">&gt;&gt;31748498</a><br>not that it matters, but if my wife is out there, my new contact is DeathToFrance#7040', 'filename': '1647777480308', 'ext': '.jpg', 'w': 1680, 'h': 1050, 'tn_w': 125, 'tn_h': 78, 'tim': 1670774422774843, 'time': 1670774422, 'md5': 'Yuufb+RDfkzYbdkTt0qr2Q==', 'fsize': 216517, 'resto': 31745348, 'id': '4+PKiDlU'}, {'no': 31755781, 'now': '12/11/22(Sun)12:12:27', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;ASL</span><br>24M, the Netherlands. I&#039;m alright with long distance, but (obviously) not forever.<br><br><span class=""quote"">&gt;about</span><br>Physically:<br>I have a pretty deep voice, broad shoulders and a good build in general, brown hair, dark brown eyes, and a very thick penis (around 16cm / 6,3 inches in girth). I&#039;m of average height and weight (180cm / 75kg).<br><br>Mentally:<br>I have a pretty (traditionally) masculine mindset, but in a &#039;modern&#039; kind of way -- I am not some sort of caveman. Most people would consider me to be kind of &#039;weird&#039; and I&#039;m definitely an introvert (which should not come as a surprise on 4chan), but I would say that I&#039;m also very mentally stable and composed. I am not a very emotional person in general, but I like the idea of treating my woman like a princess, along with romantic gestures like giving her flowers (and switching it up with being rough/dominant sexually). I should also mention that I am really into &#039;traditional gender roles&#039;.<br><br>On the &#039;professional&#039; side of things, I am currently finishing up a master&#039;s degree in tax law (at one of the most reputable &#039;law schools&#039; in continental Europe, for what it&#039;s worth) and intend to find a job in that field upon graduation.<br><br><span class=""quote"">&gt;looking for</span><br>I&#039;m looking for a biological(!) woman for a serious relationship. My type: very feminine / &#039;girly&#039;, with a (small) nerdy side as well. Enjoys the thought of being (treated like) a princess. Bonus points if she also enjoys the thought of being a &#039;housewife&#039; (or only working on a part-time basis).<br><br><span class=""quote"">&gt;not looking for</span><br>People who aren&#039;t biological females or are just farming/simps attention. Don&#039;t contact me if you&#039;re not genuinely interested.<br><br><span class=""quote"">&gt;tag</span><br>da monsta#1430', 'time': 1670778747, 'resto': 31745348, 'id': 'uF74VV2S'}, {'no': 31755794, 'now': '12/11/22(Sun)12:22:51', 'name': 'Anonymous', 'com': 'My names apu apustaja and I am looking for my own ashbie!<br><br>Frog#5040', 'filename': 'comment_1659168239N6eTdJ0RMToVO2hO5wTV2y', 'ext': '.jpg', 'w': 736, 'h': 794, 'tn_w': 115, 'tn_h': 124, 'tim': 1670779371373906, 'time': 1670779371, 'md5': 'jno6lz/Dyr+1KRPwukCgVw==', 'fsize': 250061, 'resto': 31745348, 'id': 'KV4dXPRh'}, {'no': 31755837, 'now': '12/11/22(Sun)12:43:00', 'name': 'Anonymous', 'com': '24 straight m uk<br><br>Looking for F to chat with, get to know, maybe some more if you fancy and we’re vibing<br><br>Kik: secretservice2970', 'time': 1670780580, 'resto': 31745348, 'id': 's46twBsa'}]",
128,31749816,,,12/08/22(Thu)21:23:12,Anonymous,A thread for the seniors among us. Don&#039;t be shy!,1670468472811751,.png,832,832,250,250,1670552592115509,1670552592,LbqjYyjhV2A66A2ud1HMjw==,971920,0,iNPG6Zjx,,rate-thread-50,32,11,1670777960,Rate Thread (50+),0.0,0.0,27.0,9.0,"[{'no': 31751975, 'now': '12/09/22(Fri)22:37:53', 'name': 'Anonymous', 'com': 'Everyone whining about this is a fucking faggot, shits funny. Keep being silly and goofy.', 'filename': 'd0d3f925b7bf6a1804447418ec871bb6', 'ext': '.jpg', 'w': 736, 'h': 736, 'tn_w': 125, 'tn_h': 125, 'tim': 1670643473698353, 'time': 1670643473, 'md5': '2hkR0VVIleyvr7yEzJ0gNw==', 'fsize': 108504, 'resto': 31749816, 'id': 'fqj7kjie'}, {'no': 31751981, 'now': '12/09/22(Fri)22:45:40', 'name': 'Anonymous', 'com': '<a href=""#p31751975"" class=""quotelink"">&gt;&gt;31751975</a><br>we don&#039;t allow fun here', 'time': 1670643940, 'resto': 31749816, 'id': 'rH3Eglmj'}, {'no': 31755120, 'now': '12/11/22(Sun)04:57:02', 'name': 'Anonymous', 'com': 'holy shit this is best thread I think I&#039;ve ever seen<br>genuinely laughed so much at this', 'time': 1670752622, 'resto': 31749816, 'id': 'MYqZv0sQ'}, {'no': 31755162, 'now': '12/11/22(Sun)05:22:56', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;Sex</span><br>Male /m/<br><br><span class=""quote"">&gt;Description</span><br><br>Looking for a lesbian, bisexual or straight girl (biological female) who is into 2D loli, and wants a relationship with a man. Contact me at rel587@protonmail.com<br><br>Please be 24yo or older.<br><br>I am wealthy, come from a good family and some attractive women have found me good looking. Not larping, I just want to find someone who is like me, but that has been almost impossible.<br><br>If you want to contact me anonymously, just make a protonmail. It won&#039;t ask you to use a phone number nor alternate email account', 'filename': 'Warm Coat', 'ext': '.png', 'w': 697, 'h': 467, 'tn_w': 125, 'tn_h': 83, 'tim': 1670754176496410, 'time': 1670754176, 'md5': 'gsCWfcn6Ua8GyhZLYSCBRw==', 'fsize': 417485, 'resto': 31749816, 'id': 'NgSv3GET'}, {'no': 31755753, 'now': '12/11/22(Sun)11:59:20', 'name': 'Anonymous', 'com': '<a href=""#p31749826"" class=""quotelink"">&gt;&gt;31749826</a><br>why a dust bunny under your chin. 9/10', 'time': 1670777960, 'resto': 31749816, 'id': 'Fib2CTU9'}]",
129,31755063,,,12/11/22(Sun)04:21:33,Anonymous,Diet tips to get back my black hair that was bleached with kale and turpentine when I came out to my dad as a girl and asked to get on the computer?,0UM0LMkHOSkxmezjq5Ocd1sRsbGvWya-yXwse47bscU,.png,600,325,250,135,1670750493022117,1670750493,vKEGk1GYClkh2jMaK45rnw==,566874,0,riPmzSZi,,diet-tips-to-get-back-my-black-hair-that-was,4,1,1670777783,,0.0,0.0,,,"[{'no': 31755726, 'now': '12/11/22(Sun)11:45:14', 'name': 'Anonymous', 'com': '<a href=""#p31755063"" class=""quotelink"">&gt;&gt;31755063</a><br>You can&#039;t &quot;come out as a girl&quot;, you can come out as a mentally ill faggot tho', 'time': 1670777114, 'resto': 31755063, 'id': 't5/NAuVW'}, {'no': 31755729, 'now': '12/11/22(Sun)11:47:46', 'name': 'Anonymous', 'com': '<a href=""#p31755063"" class=""quotelink"">&gt;&gt;31755063</a><br>Just dye it back black, the fuck', 'time': 1670777266, 'resto': 31755063, 'id': 'OT0hCcxF'}, {'no': 31755736, 'now': '12/11/22(Sun)11:51:45', 'name': 'Anonymous', 'com': '<a href=""#p31755063"" class=""quotelink"">&gt;&gt;31755063</a><br>You will never be a woman', 'time': 1670777505, 'resto': 31755063, 'id': 'GrtA0PQz'}, {'no': 31755747, 'now': '12/11/22(Sun)11:56:23', 'name': 'Anonymous', 'filename': '1668544154835', 'ext': '.gif', 'w': 326, 'h': 280, 'tn_w': 125, 'tn_h': 107, 'tim': 1670777783925835, 'time': 1670777783, 'md5': 'IvoAip+lFaSAyR0417x++g==', 'fsize': 530965, 'resto': 31755063, 'id': 'ws7L/qS2'}]",
130,31717099,,,11/24/22(Thu)20:05:51,Anonymous,"Dating thread designed specifically for misanthropic individuals to find a partner with a common mind.<br><br>Template:<br><span class=""quote"">&gt;ASL</span><br><span class=""quote"">&gt;A good bit about your personality, dreams, beliefs, situation, anything really.</span><br><span class=""quote"">&gt;Your hobbies and interests</span><br><span class=""quote"">&gt;Tell us a bit of what you&#039;d like out of your partner in terms of personality, hobbies, interests, situation, ASL.</span><br><span class=""quote"">&gt;What would you like to do with and for your partner? Romantically and for clean fun? Tell us of your hopes for daily life and special days together. In-person and long-distance.</span><br><span class=""quote"">&gt;Contact info</span>",seWeUyh,.png,1280,720,250,140,1669338351494636,1669338351,nnlrgFzhFXCta3jqLI24Hg==,534950,0,XBKhBSnc,,misanthrope-exclusive-dating-thread,69,30,1670770086,Misanthrope exclusive dating thread,0.0,0.0,64.0,27.0,"[{'no': 31750440, 'now': '12/09/22(Fri)04:15:25', 'name': 'Anonymous', 'com': 'how fucking specific and niche do these discord threads need to get<br><br>it doesn&#039;t matter how much shit you write or what shit you write you have the exact same chances of meeting anyone worth a damn', 'filename': 'getoff', 'ext': '.jpg', 'w': 1440, 'h': 1440, 'tn_w': 125, 'tn_h': 125, 'tim': 1670577325120767, 'time': 1670577325, 'md5': 'mC4DSx/VR54qBrNlL+ZCTg==', 'fsize': 178268, 'resto': 31717099, 'id': 'ID1x57VS'}, {'no': 31752629, 'now': '12/10/22(Sat)04:12:53', 'name': 'Anonymous', 'com': '<a href=""#p31750436"" class=""quotelink"">&gt;&gt;31750436</a><br>Elf is not a gender.', 'time': 1670663573, 'resto': 31717099, 'id': 'yNWWpejp'}, {'no': 31754106, 'now': '12/10/22(Sat)19:39:36', 'name': 'Anonymous', 'com': '<a href=""#p31750440"" class=""quotelink"">&gt;&gt;31750440</a><br>I am using this as a loophole because jannies would 404 my self-posts.', 'filename': '1642678411592', 'ext': '.png', 'w': 1104, 'h': 1112, 'tn_w': 124, 'tn_h': 125, 'tim': 1670719176777975, 'time': 1670719176, 'md5': 'tmMcZOEHZBkvURgqASRDsg==', 'fsize': 19602, 'resto': 31717099, 'id': 'lLL9Cbg/'}, {'no': 31754264, 'now': '12/10/22(Sat)21:02:56', 'name': 'Anonymous', 'com': '<a href=""#p31717099"" class=""quotelink"">&gt;&gt;31717099</a><br>Just here to say that I love people and hope you all will one day be returned to the circle of humanity.', 'time': 1670724176, 'resto': 31717099, 'id': 'GYuA02B1'}, {'no': 31755536, 'now': '12/11/22(Sun)09:48:06', 'name': 'Anonymous', 'com': '<a href=""#p31754264"" class=""quotelink"">&gt;&gt;31754264</a><br>No, thanks, enjoy your cataclysms alone.', 'filename': '1572240688531', 'ext': '.gif', 'w': 128, 'h': 128, 'tn_w': 125, 'tn_h': 125, 'tim': 1670770086944364, 'time': 1670770086, 'md5': 'NVpLQZZCftr2HhVNCI1POA==', 'fsize': 155099, 'resto': 31717099, 'id': 'lLL9Cbg/'}]",
131,31606879,,,10/10/22(Mon)12:46:37,Anonymous,"Drop your details for hookups/friendship stuff<br><br><span class=""quote"">&gt;ASL</span><br><span class=""quote"">&gt;Hobbies</span><br><span class=""quote"">&gt;Favorite albums</span><br><span class=""quote"">&gt;Favorite vidya</span><br><span class=""quote"">&gt;Favorite film</span><br><span class=""quote"">&gt;Kik/Discord</span>",EU-flag-web,.png,701,300,250,106,1665420397665489,1665420397,Za22fsJZEr3oP5FBozTf2w==,9614,0,4tG6jgpO,,europe-thread,318,93,1670768756,Europe Thread,0.0,0.0,313.0,91.0,"[{'no': 31754079, 'now': '12/10/22(Sat)19:25:44', 'name': 'Anonymous', 'com': '<a href=""#p31753363"" class=""quotelink"">&gt;&gt;31753363</a><br>answering just to say i&#039;m 18M and you&#039;re plain wrong.<br>retard', 'time': 1670718344, 'resto': 31606879, 'id': 'mmy6i0sS'}, {'no': 31754087, 'now': '12/10/22(Sat)19:29:20', 'name': 'Anonymous', 'com': '<a href=""#p31754079"" class=""quotelink"">&gt;&gt;31754079</a><br>18 m i would believe but every 2nd girl is not 18', 'time': 1670718560, 'resto': 31606879, 'id': 'GFLTnj8F'}, {'no': 31754179, 'now': '12/10/22(Sat)20:13:55', 'name': 'Anonymous', 'com': 'me again wondering if any of you know about that person who used to post back in january i think<br>went by nwovent<br>if by any chance you knew her dm me please<br><span class=""quote"">&gt;cusie#4114</span>', 'filename': '1649261449445', 'ext': '.jpg', 'w': 638, 'h': 640, 'tn_w': 124, 'tn_h': 125, 'tim': 1670721235455310, 'time': 1670721235, 'md5': 'rslD5l3piiiFpM2bn8QOZg==', 'fsize': 91192, 'resto': 31606879, 'id': 'Dm4W802g'}, {'no': 31755373, 'now': '12/11/22(Sun)08:04:15', 'name': 'Anonymous', 'com': '<a href=""#p31746695"" class=""quotelink"">&gt;&gt;31746695</a><br>BUMP', 'time': 1670763855, 'resto': 31606879, 'id': 'KOIOeQC3'}, {'no': 31755499, 'now': '12/11/22(Sun)09:25:56', 'name': 'Trissie', 'com': '<span class=""quote"">&gt;ASL</span><br>21 m France<br><span class=""quote"">&gt;Hobbies</span><br>video games VR, bike ride, hanging out with friends, shopping, dressing up<br><span class=""quote"">&gt;Favorite albums</span><br>I don&#039;t listen to one album in particular, my music taste is hectic, I listen a little bit of everything but recently more phonk, otacore, rock and french songs<br><span class=""quote"">&gt;Favorite vidya</span><br>Tenchu, Elden ring, Apex, Bonelab, Blade &amp; sorcery<br><span class=""quote"">&gt;Favorite film</span><br>Zombieland, El camino<br><span class=""quote"">&gt;Kik/Discord</span><br>Tryss#9205', 'filename': '20221209_180116', 'ext': '.jpg', 'w': 1980, 'h': 2640, 'tn_w': 93, 'tn_h': 125, 'tim': 1670768756056310, 'time': 1670768756, 'md5': 'T6H373giWlB8/XRByjlQ2g==', 'fsize': 216531, 'resto': 31606879, 'id': 'N3n3jorO'}]",
132,31755489,,,12/11/22(Sun)09:13:27,Anonymous,"Let&#039;s have an /eye/ rate thread!<br>But here&#039;s the twist, guess the age and reason of the person&#039;s death",6db2ba6e-15b8-4e23-9aca-6ff62f714437,.jpg,1936,2592,186,250,1670768007421876,1670768007,vsn9P66LD/qL8Xfn/aMaIA==,470294,0,gKZ9/THG,,lets-have-an-eye-rate-thread,0,0,1670768007,,0.0,0.0,,,,
133,31755476,,,12/11/22(Sun)09:03:40,Anonymous,"I&#039;ve tried omegle and emeraldchat, where have you had the most luck?",xgbj,.png,640,506,250,197,1670767420123699,1670767420,XJKF3UGAnMkJvhliefXO5A==,208365,0,d7UvwBMW,,best-for-jacking-off-on-cam,0,0,1670767420,Best for Jacking off on cam?,0.0,0.0,,,,
134,31735473,,,12/02/22(Fri)15:57:57,Anonymous,See pic,central_line,.png,1116,440,250,98,1670014677426199,1670014677,gcXk1kVv1x2YyIGYVZVtow==,561375,0,K3MUpsBN,,anyone-along-central-line-want-to-hang-out,11,0,1670758663,Anyone along Central Line want to hang out?,0.0,0.0,6.0,0.0,"[{'no': 31744380, 'now': '12/06/22(Tue)10:56:18', 'name': 'Anonymous', 'com': 'bump heh', 'time': 1670342178, 'resto': 31735473, 'id': 'K3MUpsBN'}, {'no': 31746697, 'now': '12/07/22(Wed)12:20:50', 'name': 'Anonymous', 'com': '<a href=""#p31735473"" class=""quotelink"">&gt;&gt;31735473</a><br>bumping again and I don&#039;t even care because people are still adding me', 'time': 1670433650, 'resto': 31735473, 'id': 'K3MUpsBN'}, {'no': 31748758, 'now': '12/08/22(Thu)10:49:00', 'name': 'Anonymous', 'com': 'bump', 'time': 1670514540, 'resto': 31735473, 'id': 'K3MUpsBN'}, {'no': 31751143, 'now': '12/09/22(Fri)14:49:38', 'name': 'Anonymous', 'com': 'this is the last bump I promise', 'time': 1670615378, 'resto': 31735473, 'id': 'K3MUpsBN'}, {'no': 31755275, 'now': '12/11/22(Sun)06:37:43', 'name': 'Anonymous', 'com': 'I lied<br>Im borrrrrred', 'time': 1670758663, 'resto': 31735473, 'id': 'K3MUpsBN'}]",
135,31747381,,,12/07/22(Wed)19:18:30,Anonymous,How many people and since when you use this board?,tumblr_nmglyjT5qD1rogyvwo1_1280,.jpg,900,1074,209,250,1670458710770291,1670458710,cCmXaPdvDCeIXxjUhns+FA==,158080,0,WmlP6QMY,,have-you-ever-met-someone-from-here,55,3,1670752598,Have you ever met someone from here?,0.0,0.0,50.0,2.0,"[{'no': 31753550, 'now': '12/10/22(Sat)14:18:47', 'name': 'Anonymous', 'com': '<a href=""#p31747381"" class=""quotelink"">&gt;&gt;31747381</a><br>I did a whole ton of travel for work between about 2010 and 2014. It&#039;s a lonely existence and you can only stand to do so many team/customer dinners.<br><br>I kept a soc.txt file, just a list of people who looked interesting in whatever threads I was reading, what cities they lived in, and how to get in touch with them. Once a city showed up on my schedule, I&#039;d send out a few notes, basically, &quot;Hi, we talked a bit in this thread a while back. I&#039;ve got a work trip to your city coming up, and I&#039;ll buy you dinner if you want to come hang out for a couple hours.&quot;<br><br>Most of the time I&#039;d get at least one or two takers, and usually some recommendations for better local restaurant than what was near the hotel, maybe a show that was in town.<br><br>It was fun! I must have met a hundred people that way. Sometimes we&#039;d stay in touch, usually not. Over the years, I did wind up taking a few people back to the room, but that wasn&#039;t my goal. Really I just enjoyed the companionship and the chance to meet people I wouldn&#039;t ordinarily; I got to hear a lot of stories that were way outside my own life experiences (and a couple that were really sad), and I think that was good for me as a person.<br><br>I did meet 2-3 real standout weirdos. One guy painfully bad incel vibes. One girl was a turboNEET and went in super hard on how work was a scam and she didn&#039;t feel she should have to do any. She was pretty cute and I would have liked spending more time with her if she had a better personality, but she was so blatantly pushing for me to spend the whole week spending my per diem on her that it was offputting. One guy was just navyseals.txt copypasta personified.<br><br>I quit that job for a better one, and even if I miss some of the lifestyle I&#039;m glad I&#039;m not doing it anymore. /Soc/ had pretty well lost the &quot;friendly banter&quot; feel by the end, so I look around and I&#039;m not sure how I&#039;d feel about doing that today.', 'time': 1670699927, 'resto': 31747381, 'id': 'XtoD/qUs'}, {'no': 31754286, 'now': '12/10/22(Sat)21:14:08', 'name': 'Anonymous', 'com': 'Met a girl from /soc/ a few years back. She came across as fairly pleasant, we connected a bit, and met up for lunch.<br><br>It did not go beyond that.<br><br>Still check in on the Midwest Meetups, but the entire region is pretty much a dead zone.', 'filename': 'Helga', 'ext': '.png', 'w': 250, 'h': 250, 'tn_w': 125, 'tn_h': 125, 'tim': 1670724848831125, 'time': 1670724848, 'md5': 'y27IMEHVKfpXhr7zQn8GkQ==', 'fsize': 78436, 'resto': 31747381, 'id': 'auHoMu3X'}, {'no': 31754973, 'now': '12/11/22(Sun)03:29:58', 'name': 'Anonymous', 'com': '<a href=""#p31747381"" class=""quotelink"">&gt;&gt;31747381</a><br>I&#039;m currently sleeping with someone I met on here on the reg, she&#039;s my kind of crazy. Not relationship material but god dam she knows how to fuck', 'time': 1670747398, 'resto': 31747381, 'id': '7XZk1TOW'}, {'no': 31754986, 'now': '12/11/22(Sun)03:39:03', 'name': 'Anonymous', 'com': '<a href=""#p31754973"" class=""quotelink"">&gt;&gt;31754973</a><br>You’re gonna be asked to post that and I’m gonna be one of those people asking', 'time': 1670747943, 'resto': 31747381, 'id': 'g9G8zHKz'}, {'no': 31755117, 'now': '12/11/22(Sun)04:56:38', 'name': 'Anonymous', 'com': '<a href=""#p31747381"" class=""quotelink"">&gt;&gt;31747381</a><br>Yes I have met two people off this board.<br><br>I met my Ex, we dated for a year and a half and are still in contact.<br><br>I also met a mate off here recently. We didn&#039;t get up to anything sexual, but we could.', 'time': 1670752598, 'resto': 31747381, 'id': '3wn+3dZk'}]",
136,31748219,,,12/08/22(Thu)02:50:42,Anonymous,"How can I find kink areas where I live? Or that shady underground hotel shit?<br>I&#039;m asking in general, but I live in Chicago.",9cc4a8e9-ac62-4634-a16b-12052ef50571,.jpg,590,421,250,178,1670485842261222,1670485842,dx/QNUPIdev+jKWIzaYTBA==,26723,0,Ds/TCCXA,,how-can-i-find-kink-areas-where-i-live-or-that,8,0,1670750283,,0.0,0.0,3.0,0.0,"[{'no': 31750030, 'now': '12/08/22(Thu)23:36:41', 'name': 'Anonymous', 'com': '<a href=""#p31749900"" class=""quotelink"">&gt;&gt;31749900</a><br>Drop discord', 'time': 1670560601, 'resto': 31748219, 'id': 'Ds/TCCXA'}, {'no': 31750060, 'now': '12/08/22(Thu)23:48:58', 'name': 'Anonymous', 'com': '<a href=""#p31748219"" class=""quotelink"">&gt;&gt;31748219</a><br>In Chicago as well<br>32 straight and looking for cuddle buddies<br><br>Discord <br>Unseenscheme#2208', 'time': 1670561338, 'resto': 31748219, 'id': 'mmu0mJfi'}, {'no': 31750137, 'now': '12/09/22(Fri)00:37:17', 'name': 'Anonymous', 'com': '<a href=""#p31749939"" class=""quotelink"">&gt;&gt;31749939</a><br>That site still exist?', 'time': 1670564237, 'resto': 31748219, 'id': 'Ds/TCCXA'}, {'no': 31751123, 'now': '12/09/22(Fri)14:34:48', 'name': 'Anonymous', 'com': 'what about in the south like NC for example. fetlife sucks here even though I live in a popular city. the events thing seems weird too.', 'time': 1670614488, 'resto': 31748219, 'id': 'XsgkLTOs'}, {'no': 31755054, 'now': '12/11/22(Sun)04:18:03', 'name': 'Anonymous', 'com': '<a href=""#p31750137"" class=""quotelink"">&gt;&gt;31750137</a><br>Yep. And for some of us it&#039;s the best option available', 'time': 1670750283, 'resto': 31748219, 'id': 'G2h2uVF4'}]",
137,31685688,,,11/11/22(Fri)11:19:06,Anonymous,,DD8FDF75-686B-4BCE-99C7-22E2296084B5,.jpg,1280,958,250,187,1668183546849156,1668183546,qDFGBmwop6YBJDKBsq4rLA==,148554,0,nE8fD7qX,,booty-rate-all-welcome-get-those-asses-in-here,318,151,1670750184,Booty rate. All welcome. Get those asses in here,0.0,0.0,313.0,146.0,"[{'no': 31752422, 'now': '12/10/22(Sat)02:41:01', 'name': 'Anonymous', 'filename': '20200522_110821 (3)', 'ext': '.jpg', 'w': 1759, 'h': 1317, 'tn_w': 125, 'tn_h': 93, 'tim': 1670658061994699, 'time': 1670658061, 'md5': 'm4uthTqkO0/tbr3ZHKn61Q==', 'fsize': 358176, 'resto': 31685688, 'id': 'AONv1VnF'}, {'no': 31752825, 'now': '12/10/22(Sat)06:47:11', 'name': 'Anonymous', 'filename': 'IMG_20221210_050800798', 'ext': '.jpg', 'w': 4000, 'h': 3000, 'tn_w': 125, 'tn_h': 93, 'tim': 1670672831829070, 'time': 1670672831, 'md5': 'r5duOTZwAA+P4u8+PGaSlA==', 'fsize': 1315262, 'resto': 31685688, 'id': 't+gPp1IO'}, {'no': 31754713, 'now': '12/11/22(Sun)00:47:50', 'name': 'Anonymous', 'filename': 'C85B73EE-385A-44AA-B837-C69F33E4BB7A', 'ext': '.jpg', 'w': 1575, 'h': 2100, 'tn_w': 93, 'tn_h': 125, 'tim': 1670737670832016, 'time': 1670737670, 'md5': '9V2AnTzfvraW8ku3fju4AQ==', 'fsize': 608834, 'resto': 31685688, 'id': '9s+ba8Wf'}, {'no': 31755044, 'now': '12/11/22(Sun)04:13:33', 'name': 'Anonymous', 'com': '26 year old male here from the netherlands, looking for girls or femboys to chat with, maybe we can meet up<br><br>Hit me up<br>Kik: mereask345<br>Discord: mereask#4700<br>Snap: mereask', 'filename': '1668051335343679', 'ext': '.jpg', 'w': 4160, 'h': 3120, 'tn_w': 125, 'tn_h': 93, 'tim': 1670750013004656, 'time': 1670750013, 'md5': '6eIWwtte09fgKYiFo6LiZQ==', 'fsize': 1693310, 'resto': 31685688, 'id': 'pVA5nekT'}, {'no': 31755049, 'now': '12/11/22(Sun)04:16:24', 'name': 'Anonymous', 'com': 'That thing you just thought of doing to me, in your head. Yeah that!<br><br>Go ahead and tell me about it xx<br><br>Kik:pockyfullastease', 'filename': '6140594E-5ED2-4073-9F79-0C32A4164B22', 'ext': '.jpg', 'w': 888, 'h': 1920, 'tn_w': 57, 'tn_h': 125, 'tim': 1670750184091093, 'time': 1670750184, 'md5': 'wCrWmpSh0Jsc3BHCOO4AkQ==', 'fsize': 289386, 'resto': 31685688, 'id': 'vTN7+3GW'}]",
